code,prefix,database,value,description,source,confidence,language
EDU_udd_7902,EDU,udd,7902,"Kemi og bioteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7904,EDU,udd,7904,"Fysik og teknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7905,EDU,udd,7905,"Manufacturing and operations engineering, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7906,EDU,udd,7906,"Data science og management, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7907,EDU,udd,7907,"Applied Industrial Electronics, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7908,EDU,udd,7908,"Elektronik og system-design, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7909,EDU,udd,7909,"Computerteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7910,EDU,udd,7910,"Robotteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7911,EDU,udd,7911,"Mechatronics, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7912,EDU,udd,7912,"Teknisk biomedicin, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7914,EDU,udd,7914,"Engineering, Innovation and Business, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7915,EDU,udd,7915,"Product Development and Innovation, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7916,EDU,udd,7916,"Teknisk videnskab (Fysik og ingeniørvidenskab), ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7917,EDU,udd,7917,"Geofysik og rumteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7918,EDU,udd,7918,"Arkitektur og design,ing.bach",pt_dictionaries,highest,danish
EDU_udd_7919,EDU,udd,7919,"Energisystemer, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7920,EDU,udd,7920,"Medicin med industriel speciale, bach.",pt_dictionaries,highest,danish
EDU_udd_7921,EDU,udd,7921,"Miljøvidenskab, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7922,EDU,udd,7922,"Kemiteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7923,EDU,udd,7923,"Software engineering, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7924,EDU,udd,7924,"Sustainable Biotechnology, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7925,EDU,udd,7925,"Sundhed-produkt, ingeniør bach.",pt_dictionaries,highest,danish
EDU_udd_7926,EDU,udd,7926,"Byggeteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7927,EDU,udd,7927,"Energi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7928,EDU,udd,7928,"Sundheds- og velfærdsteknologi (teknisk videnskab), ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7929,EDU,udd,7929,"Spiludvikling og læringsteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7930,EDU,udd,7930,Ingeniør bach. una,pt_dictionaries,highest,danish
EDU_udd_7931,EDU,udd,7931,"Maskin - industri/produktion, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7932,EDU,udd,7932,"Medicin og teknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7933,EDU,udd,7933,"Bioteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7934,EDU,udd,7934,"Kemi-miljø, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7935,EDU,udd,7935,"Bygge og anlæg, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7936,EDU,udd,7936,"Design og innovation, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7937,EDU,udd,7937,"Elektronik og IT, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7938,EDU,udd,7938,"Nanoteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7939,EDU,udd,7939,"IT-informatik, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7940,EDU,udd,7940,"Infrastruktur, bach.",pt_dictionaries,highest,danish
EDU_udd_7941,EDU,udd,7941,"Klassisk instrument-sang-ensemble, kand.2år",pt_dictionaries,highest,danish
EDU_udd_7942,EDU,udd,7942,"IT, Communication and New Media, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7943,EDU,udd,7943,"Bygningsdesign, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7944,EDU,udd,7944,"Byggeri og anlæg, indeklima og energi, ingeniør bach.",pt_dictionaries,highest,danish
EDU_udd_7945,EDU,udd,7945,"Rytmisk instrument-sang-ensemble, kand.2år",pt_dictionaries,highest,danish
EDU_udd_7946,EDU,udd,7946,"Klassisk musikpædagog (AM), kand.2år",pt_dictionaries,highest,danish
EDU_udd_7947,EDU,udd,7947,"Rytmisk musikpædagog (AM), kand.2år",pt_dictionaries,highest,danish
EDU_udd_7948,EDU,udd,7948,"Bygge- og anlægskonstruktion, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7949,EDU,udd,7949,"Elektronisk musik og lydkunst, kand.2år",pt_dictionaries,highest,danish
EDU_udd_7950,EDU,udd,7950,"Kirkemusik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_7951,EDU,udd,7951,"Byggeri og anlæg, veje og trafik, ingeniør bach.",pt_dictionaries,highest,danish
EDU_udd_7952,EDU,udd,7952,"Komponist, kand.2år",pt_dictionaries,highest,danish
EDU_udd_7953,EDU,udd,7953,"Byggeri og anlæg, vand og miljø, ingeniør bach.",pt_dictionaries,highest,danish
EDU_udd_7954,EDU,udd,7954,"Musikpædagogisk brobygning, kand.2år",pt_dictionaries,highest,danish
EDU_udd_7955,EDU,udd,7955,"Tonemester (musik), kand.2år",pt_dictionaries,highest,danish
EDU_udd_7956,EDU,udd,7956,"Den individuelle musikuddannelse IM, kand.2år",pt_dictionaries,highest,danish
EDU_udd_7957,EDU,udd,7957,"Musikformidling, kand.2år",pt_dictionaries,highest,danish
EDU_udd_7958,EDU,udd,7958,"Cyberteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7959,EDU,udd,7959,"Folkemusik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_7960,EDU,udd,7960,"Klassisk musik, solist",pt_dictionaries,highest,danish
EDU_udd_7961,EDU,udd,7961,"Musik (Music Creation), kand.2år",pt_dictionaries,highest,danish
EDU_udd_7962,EDU,udd,7962,"Bæredygtige byggeprocesser, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7963,EDU,udd,7963,"Bæredygtige byggeprocesser, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_7964,EDU,udd,7964,"Life Science og Teknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7965,EDU,udd,7965,"Rytmisk musik, solist",pt_dictionaries,highest,danish
EDU_udd_7966,EDU,udd,7966,"Miljøteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7967,EDU,udd,7967,"Software Engineering, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7968,EDU,udd,7968,"Produktudvikling og innovation, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7969,EDU,udd,7969,"Kunstig intelligens, bach.",pt_dictionaries,highest,danish
EDU_udd_7970,EDU,udd,7970,"Elektronisk musik, solist",pt_dictionaries,highest,danish
EDU_udd_7971,EDU,udd,7971,"Kunstig intelligens og data, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7972,EDU,udd,7972,"Bæredygtigt energidesign, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7973,EDU,udd,7973,"Engineering (Electronics), ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7974,EDU,udd,7974,"Elektronik, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7976,EDU,udd,7976,"Teknisk biomedicin, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7977,EDU,udd,7977,"Bioteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_7981,EDU,udd,7981,"Produktion (Produktionsteknik), ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_7982,EDU,udd,7982,"Byggeri og anlæg, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_7983,EDU,udd,7983,"Softwareteknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_7984,EDU,udd,7984,"Maskinteknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_7985,EDU,udd,7985,"Mechanical Engineering, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_7986,EDU,udd,7986,"Global business og teknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_7995,EDU,udd,7995,"Medicine with Industrial Specialisation, kand.2år",pt_dictionaries,highest,danish
EDU_udd_800,EDU,udd,800,Forfatteruddannelsen (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8000,EDU,udd,8000,"Naturvidenskab, ph.d.",pt_dictionaries,highest,danish
EDU_udd_8010,EDU,udd,8010,"Matematisk-fysisk faggruppe, kand.",pt_dictionaries,highest,danish
EDU_udd_8018,EDU,udd,8018,"Physics and Technology (SDU, Odense), civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8019,EDU,udd,8019,"Lighting Design, kand.2år",pt_dictionaries,highest,danish
EDU_udd_802,EDU,udd,802,Musicalperformer (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8020,EDU,udd,8020,"Mathematical Modelling and Computation, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8021,EDU,udd,8021,"Meteorologi, bach.",pt_dictionaries,highest,danish
EDU_udd_8026,EDU,udd,8026,"Byggeri og anlæg, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_8027,EDU,udd,8027,"Data Science (ITU), kand.2år",pt_dictionaries,highest,danish
EDU_udd_8028,EDU,udd,8028,"Business Administration and Data Science, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8029,EDU,udd,8029,"Neurorehabilitering, master",pt_dictionaries,highest,danish
EDU_udd_803,EDU,udd,803,Billedkunst (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8030,EDU,udd,8030,"Militære studier, master",pt_dictionaries,highest,danish
EDU_udd_8039,EDU,udd,8039,"Miljøkemi, bach.",pt_dictionaries,highest,danish
EDU_udd_8040,EDU,udd,8040,"Medicinalkemi, bach.",pt_dictionaries,highest,danish
EDU_udd_8041,EDU,udd,8041,"Statistik, bach.",pt_dictionaries,highest,danish
EDU_udd_8042,EDU,udd,8042,"Sundhedsteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_8043,EDU,udd,8043,"Vand og miljø (SDC), civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8044,EDU,udd,8044,"Astronomi, bach.",pt_dictionaries,highest,danish
EDU_udd_8045,EDU,udd,8045,"Biofysik, bach.",pt_dictionaries,highest,danish
EDU_udd_8046,EDU,udd,8046,"Bioengineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8047,EDU,udd,8047,"Informatikundervisning, master",pt_dictionaries,highest,danish
EDU_udd_8048,EDU,udd,8048,"Bygningskultur - Bæredygtighed, Strategi og Transformation, master",pt_dictionaries,highest,danish
EDU_udd_8049,EDU,udd,8049,"Geofysik, bach.",pt_dictionaries,highest,danish
EDU_udd_805,EDU,udd,805,Kirkesanger (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8050,EDU,udd,8050,"Biokemi, bach.",pt_dictionaries,highest,danish
EDU_udd_8051,EDU,udd,8051,"Arkitekturens teknologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8052,EDU,udd,8052,"Teknoantropologi, bach.",pt_dictionaries,highest,danish
EDU_udd_8053,EDU,udd,8053,"Design, master",pt_dictionaries,highest,danish
EDU_udd_8054,EDU,udd,8054,"Strategisk byplanlægning, master",pt_dictionaries,highest,danish
EDU_udd_8055,EDU,udd,8055,"Sustainable and Safe Food Production, master",pt_dictionaries,highest,danish
EDU_udd_8056,EDU,udd,8056,"Personlig medicin, master",pt_dictionaries,highest,danish
EDU_udd_8057,EDU,udd,8057,"Bæredygtigt byggeri, master",pt_dictionaries,highest,danish
EDU_udd_8058,EDU,udd,8058,"Arbejdsmiljøledelse, master",pt_dictionaries,highest,danish
EDU_udd_8059,EDU,udd,8059,"Forsikringsmatematik, bach.",pt_dictionaries,highest,danish
EDU_udd_806,EDU,udd,806,Præliminær organistuddannelse 2 år (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8060,EDU,udd,8060,"Climate Change, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8061,EDU,udd,8061,"Sustainable Leadership, master",pt_dictionaries,highest,danish
EDU_udd_8062,EDU,udd,8062,"Physics and Technology, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8063,EDU,udd,8063,"Physics and Technology, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8064,EDU,udd,8064,"Data Science, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8065,EDU,udd,8065,"Quantum Computing, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8066,EDU,udd,8066,"Datalogi, bach.",pt_dictionaries,highest,danish
EDU_udd_8067,EDU,udd,8067,"Data Science, bach.",pt_dictionaries,highest,danish
EDU_udd_8068,EDU,udd,8068,"IT-Product Development, bach.",pt_dictionaries,highest,danish
EDU_udd_8072,EDU,udd,8072,"Computer Science, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8073,EDU,udd,8073,"Computer Science (IT), kand.2år",pt_dictionaries,highest,danish
EDU_udd_8074,EDU,udd,8074,"Applied Mathematics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8075,EDU,udd,8075,"Produkt- og designpsykologi, ingeniør bach.",pt_dictionaries,highest,danish
EDU_udd_8076,EDU,udd,8076,"Earth and Space Physics and Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8077,EDU,udd,8077,"E-science, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8079,EDU,udd,8079,"Miljøkemi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8080,EDU,udd,8080,"Naturvidenskab kombination, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8081,EDU,udd,8081,"Datalogi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8082,EDU,udd,8082,"Matematik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8083,EDU,udd,8083,"Physics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8084,EDU,udd,8084,"Astronomy, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8085,EDU,udd,8085,"Datalogi, kand.",pt_dictionaries,highest,danish
EDU_udd_8089,EDU,udd,8089,"Geophysics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8090,EDU,udd,8090,"Biokemi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8091,EDU,udd,8091,"Statistics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8092,EDU,udd,8092,"Kemi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8093,EDU,udd,8093,"Science Studies, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8094,EDU,udd,8094,"Geodæsi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8095,EDU,udd,8095,"Biofysik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8096,EDU,udd,8096,"Materialefysik-kemi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8097,EDU,udd,8097,"Matematisk planlægning, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8098,EDU,udd,8098,"Teknisk fysik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8099,EDU,udd,8099,"Actuarial Mathematics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_810,EDU,udd,810,Holistisk afspændingspædagog (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8100,EDU,udd,8100,"Informationsteknologi, bach.",pt_dictionaries,highest,danish
EDU_udd_8105,EDU,udd,8105,"Informatik, bach.",pt_dictionaries,highest,danish
EDU_udd_811,EDU,udd,811,Bevægelsespædagog (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8114,EDU,udd,8114,"Data science, bach.",pt_dictionaries,highest,danish
EDU_udd_8115,EDU,udd,8115,"Quantum Technologies and Engineering, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8116,EDU,udd,8116,"Anvendt matematik, bach.",pt_dictionaries,highest,danish
EDU_udd_8117,EDU,udd,8117,"Matematik-økonomi, kand.",pt_dictionaries,highest,danish
EDU_udd_8118,EDU,udd,8118,"Mathematics-Economics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_812,EDU,udd,812,Faglærer i idræt (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8120,EDU,udd,8120,"Geologi, kand.",pt_dictionaries,highest,danish
EDU_udd_8127,EDU,udd,8127,"Geoscience, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8128,EDU,udd,8128,"Molekylærbiologi og molekylær medicin, bach.",pt_dictionaries,highest,danish
EDU_udd_8129,EDU,udd,8129,"Teknisk fysik, bach.",pt_dictionaries,highest,danish
EDU_udd_8130,EDU,udd,8130,"Global Business Informatics, bach.",pt_dictionaries,highest,danish
EDU_udd_8132,EDU,udd,8132,"Naturvidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_8133,EDU,udd,8133,"Matematik og økonomi, bach.",pt_dictionaries,highest,danish
EDU_udd_8134,EDU,udd,8134,"Softwareudvikling, bach.",pt_dictionaries,highest,danish
EDU_udd_8135,EDU,udd,8135,"Datalogi, bach.",pt_dictionaries,highest,danish
EDU_udd_8136,EDU,udd,8136,"Kemi, bach.",pt_dictionaries,highest,danish
EDU_udd_8137,EDU,udd,8137,"Fysik, bach.",pt_dictionaries,highest,danish
EDU_udd_8138,EDU,udd,8138,"Matematik, bach.",pt_dictionaries,highest,danish
EDU_udd_8139,EDU,udd,8139,"Biologi, bach.",pt_dictionaries,highest,danish
EDU_udd_8140,EDU,udd,8140,"Kemi og teknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_8147,EDU,udd,8147,"Geologi, bach.",pt_dictionaries,highest,danish
EDU_udd_8148,EDU,udd,8148,"Geologi/Geologi-geoscience, bach.",pt_dictionaries,highest,danish
EDU_udd_8149,EDU,udd,8149,"Molekylærbiologi, bach.",pt_dictionaries,highest,danish
EDU_udd_815,EDU,udd,815,Pædagog (Rudolf Steiner) (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8150,EDU,udd,8150,"Molekylær biomedicin /Molekylær medicin, bach.",pt_dictionaries,highest,danish
EDU_udd_8151,EDU,udd,8151,"Medicinal Chemistry, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8152,EDU,udd,8152,"Bioteknologi (NAT), bach.",pt_dictionaries,highest,danish
EDU_udd_8153,EDU,udd,8153,"Miljøbiologi, bach.",pt_dictionaries,highest,danish
EDU_udd_8154,EDU,udd,8154,"Almen biologi, bach.",pt_dictionaries,highest,danish
EDU_udd_8155,EDU,udd,8155,"Biomedicin, bach.",pt_dictionaries,highest,danish
EDU_udd_8156,EDU,udd,8156,"Biokemi og molekylær biologi, bach.",pt_dictionaries,highest,danish
EDU_udd_8157,EDU,udd,8157,"Biokemi, molekylær biologi og kemi, bach.",pt_dictionaries,highest,danish
EDU_udd_816,EDU,udd,816,Børnehave- fritidspædagog (Rudolf Steiner) (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8160,EDU,udd,8160,"Geografi, kand.",pt_dictionaries,highest,danish
EDU_udd_8163,EDU,udd,8163,"Matematik og teknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_8164,EDU,udd,8164,"Forsikringsmatematik, bach.",pt_dictionaries,highest,danish
EDU_udd_8167,EDU,udd,8167,"Naturvidenskab og IT, bach.",pt_dictionaries,highest,danish
EDU_udd_8168,EDU,udd,8168,"Matematiske fag, bach.",pt_dictionaries,highest,danish
EDU_udd_8169,EDU,udd,8169,"Biologi, industribach.",pt_dictionaries,highest,danish
EDU_udd_8170,EDU,udd,8170,"Datavidenskab og machine learning (AAU), bach.",pt_dictionaries,highest,danish
EDU_udd_8172,EDU,udd,8172,"Datavidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_8173,EDU,udd,8173,"Datavidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8174,EDU,udd,8174,"Engineering (Biomaterial Engineering for Medicine), civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8175,EDU,udd,8175,"Produkt og designpsykologi, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8180,EDU,udd,8180,"Kulturgeografi, bach.",pt_dictionaries,highest,danish
EDU_udd_8184,EDU,udd,8184,"Geografi, kand.",pt_dictionaries,highest,danish
EDU_udd_8185,EDU,udd,8185,"Geografi/Geografi og geoinformatik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8186,EDU,udd,8186,"Geografi/Geografi og geoinformatik, bach.",pt_dictionaries,highest,danish
EDU_udd_8187,EDU,udd,8187,"Naturgeografi, bach.",pt_dictionaries,highest,danish
EDU_udd_8188,EDU,udd,8188,"Geoinformatik, bach.",pt_dictionaries,highest,danish
EDU_udd_8198,EDU,udd,8198,"Datavidenskab (AU), kand.2år",pt_dictionaries,highest,danish
EDU_udd_8199,EDU,udd,8199,"Datavidenskab og machine learning, kand.2år",pt_dictionaries,highest,danish
EDU_udd_820,EDU,udd,820,Trafikflyver (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8200,EDU,udd,8200,"Biologi, kand.",pt_dictionaries,highest,danish
EDU_udd_8201,EDU,udd,8201,"Nanoscience og teknologi (SDC), kand.2år",pt_dictionaries,highest,danish
EDU_udd_8202,EDU,udd,8202,"Molekylærbiologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8203,EDU,udd,8203,"Omics (SDC), kand.2år",pt_dictionaries,highest,danish
EDU_udd_8205,EDU,udd,8205,"Molekylær biomedicin /Molekylær medicin, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8211,EDU,udd,8211,"Multimedia science, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8216,EDU,udd,8216,"Environmental Risk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8217,EDU,udd,8217,"Matematik-økonomi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8220,EDU,udd,8220,"Geology-Geoscience, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8226,EDU,udd,8226,"Biologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8227,EDU,udd,8227,"Biochemistry and Molecular Biology, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8228,EDU,udd,8228,"Biokemi, molekylær biologi og kemi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8229,EDU,udd,8229,"IT, kommunikation og organisation, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8230,EDU,udd,8230,"Geofysik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8231,EDU,udd,8231,"Biotechnology, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8232,EDU,udd,8232,"Forsikringsmatematik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8233,EDU,udd,8233,"Bioinformatics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8234,EDU,udd,8234,"Nature Management, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8235,EDU,udd,8235,"Parasitologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8240,EDU,udd,8240,"Biologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8244,EDU,udd,8244,"Operations and Management Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8245,EDU,udd,8245,"Gastronomi og sundhed, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8246,EDU,udd,8246,"Mekanik, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_8247,EDU,udd,8247,"Bioinformatik, bach.",pt_dictionaries,highest,danish
EDU_udd_8248,EDU,udd,8248,"Biokemi og molekylær biologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8249,EDU,udd,8249,"Biosolutions, kand.2år",pt_dictionaries,highest,danish
EDU_udd_825,EDU,udd,825,Beklædningsdesigner-modelkonstruktør (privat udd.),pt_dictionaries,highest,danish
EDU_udd_8250,EDU,udd,8250,"Legemsøvelser, kand.",pt_dictionaries,highest,danish
EDU_udd_8251,EDU,udd,8251,"Construction Management and Building Informatics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8253,EDU,udd,8253,"Idræt/Idræt og sundhed, bach.",pt_dictionaries,highest,danish
EDU_udd_8254,EDU,udd,8254,"Bygningsteknik, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8255,EDU,udd,8255,"Legemsøvelser, faglærer",pt_dictionaries,highest,danish
EDU_udd_8256,EDU,udd,8256,"Idræt/Idræt og sundhed, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8257,EDU,udd,8257,"Idrætsteknologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8258,EDU,udd,8258,"Humanistisk-samfundsvidenskabelig idrætsvidenskab, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8259,EDU,udd,8259,"Humanfysiologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8260,EDU,udd,8260,"Datateknik, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8261,EDU,udd,8261,"Datateknik, ingeniør bach.",pt_dictionaries,highest,danish
EDU_udd_8262,EDU,udd,8262,"Datateknik, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8263,EDU,udd,8263,"Operations and Management Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8264,EDU,udd,8264,"Civil Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8265,EDU,udd,8265,"Bioteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_8266,EDU,udd,8266,"Bioteknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_8267,EDU,udd,8267,"Maskinteknologi, ing.prof.bach.",pt_dictionaries,highest,danish
EDU_udd_8270,EDU,udd,8270,"Bioteknologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8271,EDU,udd,8271,"Landinspektørvidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_8272,EDU,udd,8272,"Surveying, Planning and Land Management, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8275,EDU,udd,8275,"Procesanalytisk teknologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8280,EDU,udd,8280,"Geografi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8281,EDU,udd,8281,"Children´s Literature, Media and Cultural Entrepreneurship, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8282,EDU,udd,8282,"Byggeri, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_8283,EDU,udd,8283,"Soils and Global Change, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8284,EDU,udd,8284,"Advanced Power Electronics, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8285,EDU,udd,8285,"HA i markeds- og kulturanalyse, bach.",pt_dictionaries,highest,danish
EDU_udd_8290,EDU,udd,8290,"Fysik og teknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_8291,EDU,udd,8291,"Nanobioscience, bach.",pt_dictionaries,highest,danish
EDU_udd_8292,EDU,udd,8292,"Nanoscience, bach.",pt_dictionaries,highest,danish
EDU_udd_8295,EDU,udd,8295,"Nanoscience, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8296,EDU,udd,8296,"Nanobioscience, kand.2år",pt_dictionaries,highest,danish
EDU_udd_8300,EDU,udd,8300,"Sustainable Cities, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_8301,EDU,udd,8301,"Matematik og økonomi, ph.d.",pt_dictionaries,highest,danish
