code,prefix,database,value,description,description_da,description_en,source,confidence,language,parent_code,hierarchy_level
EDU_audd_6285,EDU,audd,6285,"Teknisk informationsteknologi, civilingeniør","Teknisk informationsteknologi, civilingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_5295,EDU,audd,5295,Fiskeriteknolog,Fiskeriteknolog,,CSV:EDU_audd,medium,danish,,
EDU_audd_5071,EDU,audd,5071,Jordbrugstekniker una,Jordbrugstekniker una,,CSV:EDU_audd,medium,danish,,
EDU_audd_5957,EDU,audd,5957,"Fransk-spansk erhvervssprog, bach.","Fransk-spansk erhvervssprog, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4354,EDU,audd,4354,Tækkemand,Tækkemand,,CSV:EDU_audd,medium,danish,,
EDU_audd_5005,EDU,audd,5005,Akademiøkonom i international erhvervsinformation,Akademiøkonom i international erhvervsinformation,,CSV:EDU_audd,medium,danish,,
EDU_audd_6915,EDU,audd,6915,"Politik, cand.soc.","Politik, cand.soc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5926,EDU,audd,5926,"Musik-sang-rytmisk musik, musikpædagog","Musik-sang-rytmisk musik, musikpædagog",,CSV:EDU_audd,medium,danish,,
EDU_audd_8146,EDU,audd,8146,"Geologi-fysisk geografi, cand.scient.","Geologi-fysisk geografi, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4363,EDU,audd,4363,"Overfladebehandler, konstruktion","Overfladebehandler, konstruktion",,CSV:EDU_audd,medium,danish,,
EDU_audd_8077,EDU,audd,8077,"E-science, c.scient.","E-science, c.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6991,EDU,audd,6991,"Samfundsvindenskab una, kand.","Samfundsvindenskab una, kand.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4398,EDU,audd,4398,Automatik- og procesuddannelse una,Automatik- og procesuddannelse una,,CSV:EDU_audd,medium,danish,,
EDU_audd_4360,EDU,audd,4360,Smedeuddannelsen una,Smedeuddannelsen una,,CSV:EDU_audd,medium,danish,,
EDU_audd_8095,EDU,audd,8095,"Biofysik, c.scient.","Biofysik, c.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4203,EDU,audd,4203,Finansuddannelse una,Finansuddannelse una,,CSV:EDU_audd,medium,danish,,
EDU_audd_5900,EDU,audd,5900,Konservatorieuddannelse 1 (musik),Konservatorieuddannelse 1 (musik),,CSV:EDU_audd,medium,danish,,
EDU_audd_5008,EDU,audd,5008,Akademiøkonom i sport og fritid,Akademiøkonom i sport og fritid,,CSV:EDU_audd,medium,danish,,
EDU_audd_4426,EDU,audd,4426,Juniorreceptionist,Juniorreceptionist,,CSV:EDU_audd,medium,danish,,
EDU_audd_4647,EDU,audd,4647,Flyttearbejder,Flyttearbejder,,CSV:EDU_audd,medium,danish,,
EDU_audd_6616,EDU,audd,6616,"Semitisk, bach.","Semitisk, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3445,EDU,audd,3445,"Matematik, bach.","Matematik, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5223,EDU,audd,5223,"Seniorofficer dual purpose, maskinchef, prof.bach.","Seniorofficer dual purpose, maskinchef, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4910,EDU,audd,4910,"Detail, optik","Detail, optik",,CSV:EDU_audd,medium,danish,,
EDU_audd_4547,EDU,audd,4547,Plastspecialist,Plastspecialist,,CSV:EDU_audd,medium,danish,,
EDU_audd_6769,EDU,audd,6769,"Latin, klassisk, cand.mag.","Latin, klassisk, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7620,EDU,audd,7620,"African Studies, cand.mag.","African Studies, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4689,EDU,audd,4689,"Dyrepasser, forsøgsdyr","Dyrepasser, forsøgsdyr",,CSV:EDU_audd,medium,danish,,
EDU_audd_5252,EDU,audd,5252,"Civil Engineering, ing.prof.bach.","Civil Engineering, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4194,EDU,audd,4194,"Kontoruddannelse, kontorservice","Kontoruddannelse, kontorservice",,CSV:EDU_audd,medium,danish,,
EDU_audd_7540,EDU,audd,7540,"Tysk sprog, litteratur og kultur, bach.","Tysk sprog, litteratur og kultur, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7595,EDU,audd,7595,"Tysk sprog, litteratur og kultur, cand.mag.","Tysk sprog, litteratur og kultur, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3041,EDU,audd,3041,"Spansk og latinamerikansk sprog og kultur, bach.","Spansk og latinamerikansk sprog og kultur, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5493,EDU,audd,5493,"Erhvervssproglig begynderprøve, italiensk","Erhvervssproglig begynderprøve, italiensk",,CSV:EDU_audd,medium,danish,,
EDU_audd_5314,EDU,audd,5314,"Maskin, procesteknologi, teknikumingeniør","Maskin, procesteknologi, teknikumingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_6577,EDU,audd,6577,"Kristendomshistorie, cand.phil.","Kristendomshistorie, cand.phil.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6641,EDU,audd,6641,"Teatervidenskab, cand.phil.","Teatervidenskab, cand.phil.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5370,EDU,audd,5370,"Vandbygning-fundament, civilingeniør","Vandbygning-fundament, civilingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_5392,EDU,audd,5392,"Konstruktion maskin, civilingeniør","Konstruktion maskin, civilingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_4414,EDU,audd,4414,Bager og konditor una,Bager og konditor una,,CSV:EDU_audd,medium,danish,,
EDU_audd_4341,EDU,audd,4341,Ciselør,Ciselør,,CSV:EDU_audd,medium,danish,,
EDU_audd_5322,EDU,audd,5322,"Skibsbygning, maskin, teknikumingeniør","Skibsbygning, maskin, teknikumingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_4694,EDU,audd,4694,"Buschauffør, international kørsel","Buschauffør, international kørsel",,CSV:EDU_audd,medium,danish,,
EDU_audd_5677,EDU,audd,5677,"Erhvervssprog tysk-spansk, korrespondent","Erhvervssprog tysk-spansk, korrespondent",,CSV:EDU_audd,medium,danish,,
EDU_audd_7118,EDU,audd,7118,"Forvaltning og datalogi, cand.scient.adm.","Forvaltning og datalogi, cand.scient.adm.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6603,EDU,audd,6603,"Ægyptologi, cand.phil.","Ægyptologi, cand.phil.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6872,EDU,audd,6872,"Religionsvidenskab, overbygning","Religionsvidenskab, overbygning",,CSV:EDU_audd,medium,danish,,
EDU_audd_5202,EDU,audd,5202,Postassistent,Postassistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_6357,EDU,audd,6357,"Tekstildesign, bach.","Tekstildesign, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6786,EDU,audd,6786,"Musikvidenskab, overbygning","Musikvidenskab, overbygning",,CSV:EDU_audd,medium,danish,,
EDU_audd_4609,EDU,audd,4609,"Lufthavnsuddannelse, fuel","Lufthavnsuddannelse, fuel",,CSV:EDU_audd,medium,danish,,
EDU_audd_5039,EDU,audd,5039,Trikotagetekniker,Trikotagetekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_7203,EDU,audd,7203,"Religionsvidenskab, mag.art.","Religionsvidenskab, mag.art.",,CSV:EDU_audd,medium,danish,,
EDU_audd_806,EDU,audd,806,Præliminær organistuddannelse 2 år (privat udd.),Præliminær organistuddannelse 2 år (privat udd.),,CSV:EDU_audd,medium,danish,,
EDU_audd_4348,EDU,audd,4348,Gørtler,Gørtler,,CSV:EDU_audd,medium,danish,,
EDU_audd_6760,EDU,audd,6760,"Humanistisk kombination, cand.mag.","Humanistisk kombination, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8096,EDU,audd,8096,"Materialefysik og kemi, cand.scient.","Materialefysik og kemi, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5095,EDU,audd,5095,Akademiøkonom i markedskommunikation,Akademiøkonom i markedskommunikation,,CSV:EDU_audd,medium,danish,,
EDU_audd_4087,EDU,audd,4087,Bygningskonstruktør una,Bygningskonstruktør una,,CSV:EDU_audd,medium,danish,,
EDU_audd_8211,EDU,audd,8211,"Multimedia science, kand.","Multimedia science, kand.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7671,EDU,audd,7671,"Tysk sprog, litteratur og kultur, bach.","Tysk sprog, litteratur og kultur, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5923,EDU,audd,5923,Tonemester (musik) (gl.),Tonemester (musik) (gl.),,CSV:EDU_audd,medium,danish,,
EDU_audd_8229,EDU,audd,8229,"IT, kommunikation og organisation, cand.it.","IT, kommunikation og organisation, cand.it.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5912,EDU,audd,5912,"Music management, bach.","Music management, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7725,EDU,audd,7725,"Tourism, cand.mag.","Tourism, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7733,EDU,audd,7733,"Sprogvidenskab, mag.art.","Sprogvidenskab, mag.art.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5108,EDU,audd,5108,"Designer keramik og glas, cand.design","Designer keramik og glas, cand.design",,CSV:EDU_audd,medium,danish,,
EDU_audd_6147,EDU,audd,6147,"Journalistik, kombination (RUC)","Journalistik, kombination (RUC)",,CSV:EDU_audd,medium,danish,,
EDU_audd_4908,EDU,audd,4908,"Detail, boligtekstil og montering","Detail, boligtekstil og montering",,CSV:EDU_audd,medium,danish,,
EDU_audd_4287,EDU,audd,4287,"Produktionsassistent, plademøbler","Produktionsassistent, plademøbler",,CSV:EDU_audd,medium,danish,,
EDU_audd_5078,EDU,audd,5078,Akademiøkonom i handel med fast ejendom,Akademiøkonom i handel med fast ejendom,,CSV:EDU_audd,medium,danish,,
EDU_audd_3286,EDU,audd,3286,"Jordbrugsbiologi (overbygning), prof.bach.","Jordbrugsbiologi (overbygning), prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7856,EDU,audd,7856,"Lydtekniker (musik), bach.","Lydtekniker (musik), bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7061,EDU,audd,7061,"Miljø og ressource management, bach.","Miljø og ressource management, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6112,EDU,audd,6112,"Environmental and resource management, cand.techn.soc.","Environmental and resource management, cand.techn.soc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6740,EDU,audd,6740,"IT og kognition, cand.mag.","IT og kognition, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5251,EDU,audd,5251,"Stærkstrømsteknologi, ing.prof.bach.","Stærkstrømsteknologi, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6205,EDU,audd,6205,"Designer, bach.","Designer, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6119,EDU,audd,6119,"Medicinalbiologi, cand.scient.","Medicinalbiologi, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5943,EDU,audd,5943,"Erhvervssprog og kulturformidling, bach.","Erhvervssprog og kulturformidling, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3434,EDU,audd,3434,"Tysk sprog, litteratur og kultur, bach.","Tysk sprog, litteratur og kultur, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3468,EDU,audd,3468,"Tysk sprog, litteratur og kultur, cand.mag.","Tysk sprog, litteratur og kultur, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6870,EDU,audd,6870,"European journalism, cand.mag.","European journalism, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_9920,EDU,audd,9920,Kompositoperatør,Kompositoperatør,,CSV:EDU_audd,medium,danish,,
EDU_audd_5407,EDU,audd,5407,"Software Technology, ing.prof.bach.","Software Technology, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5932,EDU,audd,5932,"Tysk erhvervssprog og europæiske studier, bach.","Tysk erhvervssprog og europæiske studier, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7611,EDU,audd,7611,"Samfundsfag, cand.soc.","Samfundsfag, cand.soc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6885,EDU,audd,6885,"Kultur- og sprogmødestudier (komb.HUM), cand.mag.","Kultur- og sprogmødestudier (komb.HUM), cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4353,EDU,audd,4353,"Glarmester, aluminium","Glarmester, aluminium",,CSV:EDU_audd,medium,danish,,
EDU_audd_4758,EDU,audd,4758,"Merkantile område, individuel eud","Merkantile område, individuel eud",,CSV:EDU_audd,medium,danish,,
EDU_audd_3139,EDU,audd,3139,"Kemi, cand.scient.","Kemi, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3137,EDU,audd,3137,"Pharmaceutical Sciences, cand.scient.","Pharmaceutical Sciences, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3108,EDU,audd,3108,"Computer Engineering, cand.scient.tech.","Computer Engineering, cand.scient.tech.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4233,EDU,audd,4233,Landbrugssmed,Landbrugssmed,,CSV:EDU_audd,medium,danish,,
EDU_audd_4949,EDU,audd,4949,Retail Manager,Retail Manager,,CSV:EDU_audd,medium,danish,,
EDU_audd_5241,EDU,audd,5241,"Bioinformatics and systems biology, cand.polyt.","Bioinformatics and systems biology, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4789,EDU,audd,4789,"Strøm, styring og it, individuel eud","Strøm, styring og it, individuel eud",,CSV:EDU_audd,medium,danish,,
EDU_audd_5282,EDU,audd,5282,"Kemiteknik og International Business, ing.prof.bach.","Kemiteknik og International Business, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8060,EDU,audd,8060,"Climate Change, cand.scient.","Climate Change, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_9919,EDU,audd,9919,Montageoperatør,Montageoperatør,,CSV:EDU_audd,medium,danish,,
EDU_audd_4207,EDU,audd,4207,"Træoperatør, møbel","Træoperatør, møbel",,CSV:EDU_audd,medium,danish,,
EDU_audd_3148,EDU,audd,3148,"Æstetik og kultur, bach.","Æstetik og kultur, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7661,EDU,audd,7661,"International virksomhedskommunikation, tysk, bach.","International virksomhedskommunikation, tysk, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4412,EDU,audd,4412,Brødbager,Brødbager,,CSV:EDU_audd,medium,danish,,
EDU_audd_4336,EDU,audd,4336,"Industritekniker, produktion","Industritekniker, produktion",,CSV:EDU_audd,medium,danish,,
EDU_audd_6401,EDU,audd,6401,"Advanced migration studies, cand.mag.","Advanced migration studies, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8026,EDU,audd,8026,"Byggeri og anlæg, ing.bach.","Byggeri og anlæg, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8354,EDU,audd,8354,"Indoor Environmental and Energy Engineering, cand.polyt.","Indoor Environmental and Energy Engineering, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7953,EDU,audd,7953,"Byggeri og anlæg, vand og miljø, ingeniør bach.","Byggeri og anlæg, vand og miljø, ingeniør bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8357,EDU,audd,8357,"Water and Environment Engineering, cand.polyt.","Water and Environment Engineering, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_1101,EDU,audd,1101,1. klasse,1. klasse,,CSV:EDU_audd,medium,danish,,
EDU_audd_4316,EDU,audd,4316,"Eventtekniker, audioteknik","Eventtekniker, audioteknik",,CSV:EDU_audd,medium,danish,,
EDU_audd_7650,EDU,audd,7650,"By-, energi- og miljøplanlægning, ing.bach.","By-, energi- og miljøplanlægning, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8369,EDU,audd,8369,"Nanomaterials and Nanophysics, cand.polyt.","Nanomaterials and Nanophysics, cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4567,EDU,audd,4567,Procesoperatør med speciale i pharma og fødevareingrediens,Procesoperatør med speciale i pharma og fødevareingrediens,,CSV:EDU_audd,medium,danish,,
EDU_audd_3207,EDU,audd,3207,"Business Administration and Innovation in Health Care, cand.merc.(sund.)","Business Administration and Innovation in Health Care, cand.merc.(sund.)",,CSV:EDU_audd,medium,danish,,
EDU_audd_3068,EDU,audd,3068,"Portugisiske og brasilianske studier, bach.","Portugisiske og brasilianske studier, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7572,EDU,audd,7572,"Antropologi, cand.scient.anth.","Antropologi, cand.scient.anth.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7465,EDU,audd,7465,"Mathematics, cand.scient.","Mathematics, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7100,EDU,audd,7100,"Politik og økonomi, bach","Politik og økonomi, bach",,CSV:EDU_audd,medium,danish,,
EDU_audd_7928,EDU,audd,7928,"Sundheds- og velfærdsteknologi (teknisk videnskab), ing.bach.","Sundheds- og velfærdsteknologi (teknisk videnskab), ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8329,EDU,audd,8329,"Sundheds- og velfærdsteknologi (teknisk videnskab), cand.polyt.","Sundheds- og velfærdsteknologi (teknisk videnskab), cand.polyt.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5981,EDU,audd,5981,"Business, Language and Culture, chinese, bach.negot.","Business, Language and Culture, chinese, bach.negot.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5968,EDU,audd,5968,"Business, Language and Culture, chinese, cand.negot.","Business, Language and Culture, chinese, cand.negot.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7461,EDU,audd,7461,"Engelsk, cand.mag.","Engelsk, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5886,EDU,audd,5886,"V.O.U., operativ søværnet","V.O.U., operativ søværnet",,CSV:EDU_audd,medium,danish,,
EDU_audd_4645,EDU,audd,4645,Lagerarbejder,Lagerarbejder,,CSV:EDU_audd,medium,danish,,
EDU_audd_5776,EDU,audd,5776,"Officer B-linien, administration, flyvevåbnet","Officer B-linien, administration, flyvevåbnet",,CSV:EDU_audd,medium,danish,,
EDU_audd_1723,EDU,audd,1723,"3. år, realkursus 3-årigt","3. år, realkursus 3-årigt",,CSV:EDU_audd,medium,danish,,
EDU_audd_6150,EDU,audd,6150,"Virksomhedsstudier, kombination (RUC)","Virksomhedsstudier, kombination (RUC)",,CSV:EDU_audd,medium,danish,,
EDU_audd_6827,EDU,audd,6827,"Serbokroatisk, cand.mag.","Serbokroatisk, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6563,EDU,audd,6563,"Græsk, cand.phil.","Græsk, cand.phil.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5341,EDU,audd,5341,"Datamatik, akademiingeniør","Datamatik, akademiingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_7752,EDU,audd,7752,"Didaktik, kand.","Didaktik, kand.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4564,EDU,audd,4564,"Væksthusgartner, produktion","Væksthusgartner, produktion",,CSV:EDU_audd,medium,danish,,
EDU_audd_6530,EDU,audd,6530,"Fransk sprog,litteratur og kultur, bach.","Fransk sprog,litteratur og kultur, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4267,EDU,audd,4267,"Bådebygger, plast","Bådebygger, plast",,CSV:EDU_audd,medium,danish,,
EDU_audd_5074,EDU,audd,5074,Food business engineer,Food business engineer,,CSV:EDU_audd,medium,danish,,
EDU_audd_6579,EDU,audd,6579,"Kunsthistorie, cand.phil.","Kunsthistorie, cand.phil.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6144,EDU,audd,6144,"International udvikling, kombination (RUC)","International udvikling, kombination (RUC)",,CSV:EDU_audd,medium,danish,,
EDU_audd_5674,EDU,audd,5674,"Erhvervssprog engelsk-russisk, korrespondent","Erhvervssprog engelsk-russisk, korrespondent",,CSV:EDU_audd,medium,danish,,
EDU_audd_6811,EDU,audd,6811,"Voksenpædagogik, cand.mag.","Voksenpædagogik, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4657,EDU,audd,4657,"Chauffør, specialtransport","Chauffør, specialtransport",,CSV:EDU_audd,medium,danish,,
EDU_audd_5578,EDU,audd,5578,"Konferencetolkning, master","Konferencetolkning, master",,CSV:EDU_audd,medium,danish,,
EDU_audd_5058,EDU,audd,5058,"Designer unika design, cand.design","Designer unika design, cand.design",,CSV:EDU_audd,medium,danish,,
EDU_audd_8169,EDU,audd,8169,"Biologi, industribach.","Biologi, industribach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4727,EDU,audd,4727,Postuddannelse una,Postuddannelse una,,CSV:EDU_audd,medium,danish,,
EDU_audd_4685,EDU,audd,4685,"Kørselsdisponent, vejgodstransport","Kørselsdisponent, vejgodstransport",,CSV:EDU_audd,medium,danish,,
EDU_audd_6542,EDU,audd,6542,"Indianske sprog og kulturer, bach.","Indianske sprog og kulturer, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6743,EDU,audd,6743,"Indiansk sprog og kultur, cand.mag.","Indiansk sprog og kultur, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6730,EDU,audd,6730,"Fransk, kombination (RUC)","Fransk, kombination (RUC)",,CSV:EDU_audd,medium,danish,,
EDU_audd_5823,EDU,audd,5823,"Mur- og rumkunst, videregående","Mur- og rumkunst, videregående",,CSV:EDU_audd,medium,danish,,
EDU_audd_5073,EDU,audd,5073,"Landbrugstekniker, økonomisk-merkantilt speciale","Landbrugstekniker, økonomisk-merkantilt speciale",,CSV:EDU_audd,medium,danish,,
EDU_audd_4394,EDU,audd,4394,Mekaniker una,Mekaniker una,,CSV:EDU_audd,medium,danish,,
EDU_audd_4572,EDU,audd,4572,Karrosseritekniker - opretter,Karrosseritekniker - opretter,,CSV:EDU_audd,medium,danish,,
EDU_audd_4419,EDU,audd,4419,Forædler,Forædler,,CSV:EDU_audd,medium,danish,,
EDU_audd_6025,EDU,audd,6025,Kirkemusiker Sang og Korledelse (KSOK),Kirkemusiker Sang og Korledelse (KSOK),,CSV:EDU_audd,medium,danish,,
EDU_audd_4304,EDU,audd,4304,Træfagenes byggeuddannelse,Træfagenes byggeuddannelse,,CSV:EDU_audd,medium,danish,,
EDU_audd_3151,EDU,audd,3151,"Information Studies, cand.mag.","Information Studies, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6600,EDU,audd,6600,"Mellemøstens sprog og samfund-arabisk, bach.","Mellemøstens sprog og samfund-arabisk, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_8266,EDU,audd,8266,"Bioteknologi, ing.prof.bach.","Bioteknologi, ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6508,EDU,audd,6508,"Interkulturel pædagogik og arabisk, bach.","Interkulturel pædagogik og arabisk, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4032,EDU,audd,4032,"Designer - Kommunikationsdesign, bach.","Designer - Kommunikationsdesign, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5105,EDU,audd,5105,"Designer interaktive medier, cand.design","Designer interaktive medier, cand.design",,CSV:EDU_audd,medium,danish,,
EDU_audd_5224,EDU,audd,5224,"Seniorofficer dual purpose, skibsfører, prof.bach.","Seniorofficer dual purpose, skibsfører, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3075,EDU,audd,3075,"Østeuropastudier, cand.mag.","Østeuropastudier, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5043,EDU,audd,5043,Installatør una,Installatør una,,CSV:EDU_audd,medium,danish,,
EDU_audd_6873,EDU,audd,6873,"Religious Roots of Europe, cand.mag.","Religious Roots of Europe, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4673,EDU,audd,4673,"Skov- og naturtekniker, natur- og friluftsformidling","Skov- og naturtekniker, natur- og friluftsformidling",,CSV:EDU_audd,medium,danish,,
EDU_audd_3459,EDU,audd,3459,"Matematik-økonomi, cand.scient.oecon.","Matematik-økonomi, cand.scient.oecon.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7937,EDU,audd,7937,"Elektronik og IT, ing.bach.","Elektronik og IT, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7559,EDU,audd,7559,"Kemi og teknologi, ing.bach.","Kemi og teknologi, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3212,EDU,audd,3212,"Fødevareingeniør, bach.","Fødevareingeniør, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5816,EDU,audd,5816,Tv studieproducer / flerkamerainstruktør,Tv studieproducer / flerkamerainstruktør,,CSV:EDU_audd,medium,danish,,
EDU_audd_4556,EDU,audd,4556,"Bygnings- og brugerservice, individuel eud","Bygnings- og brugerservice, individuel eud",,CSV:EDU_audd,medium,danish,,
EDU_audd_6681,EDU,audd,6681,"Art and technology, bach.","Art and technology, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4634,EDU,audd,4634,Greenkeeperassistent,Greenkeeperassistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_4386,EDU,audd,4386,"Skibstekniker, reparation","Skibstekniker, reparation",,CSV:EDU_audd,medium,danish,,
EDU_audd_7929,EDU,audd,7929,"Spiludvikling og læringsteknologi, ing.bach.","Spiludvikling og læringsteknologi, ing.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_7466,EDU,audd,7466,"Physics, cand.scient.","Physics, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3438,EDU,audd,3438,"Samfundsfag, bach.","Samfundsfag, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_3475,EDU,audd,3475,"Samfundsfag, cand.soc.","Samfundsfag, cand.soc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5540,EDU,audd,5540,"Elektronik (SDU), ing.prof.bach.","Elektronik (SDU), ing.prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4766,EDU,audd,4766,"Forberedende grunduddannelse (FGU), produktionsgrunduddannelse","Forberedende grunduddannelse (FGU), produktionsgrunduddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_5620,EDU,audd,5620,Operaakademi,Operaakademi,,CSV:EDU_audd,medium,danish,,
EDU_audd_4039,EDU,audd,4039,Tekstilassistent,Tekstilassistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_8086,EDU,audd,8086,"Geofysik-oceanografi, cand.scient.","Geofysik-oceanografi, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5139,EDU,audd,5139,Driftsteknolog offshore,Driftsteknolog offshore,,CSV:EDU_audd,medium,danish,,
EDU_audd_4343,EDU,audd,4343,"Sølvsmed, korpus","Sølvsmed, korpus",,CSV:EDU_audd,medium,danish,,
EDU_audd_4365,EDU,audd,4365,Automatikmontør,Automatikmontør,,CSV:EDU_audd,medium,danish,,
EDU_audd_5035,EDU,audd,5035,Plasttekniker,Plasttekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_5003,EDU,audd,5003,Akademiøkonom i kommunikation og reklame,Akademiøkonom i kommunikation og reklame,,CSV:EDU_audd,medium,danish,,
EDU_audd_5707,EDU,audd,5707,Registreret revisor,Registreret revisor,,CSV:EDU_audd,medium,danish,,
