code,prefix,database,value,description,source,confidence,language
LAB_nace_652390,LAB,nace,652390,NACE industry code: 652390,enhanced_english,medium,english
LAB_nace_652395,LAB,nace,652395,NACE industry code: 652395,enhanced_english,medium,english
LAB_nace_660100,LAB,nace,660100,NACE industry code: 660100,enhanced_english,medium,english
LAB_nace_660210,LAB,nace,660210,NACE industry code: 660210,enhanced_english,medium,english
LAB_nace_660290,LAB,nace,660290,NACE industry code: 660290,enhanced_english,medium,english
LAB_nace_660310,LAB,nace,660310,NACE industry code: 660310,enhanced_english,medium,english
LAB_nace_660320,LAB,nace,660320,NACE industry code: 660320,enhanced_english,medium,english
LAB_nace_660390,LAB,nace,660390,NACE industry code: 660390,enhanced_english,medium,english
LAB_nace_671100,LAB,nace,671100,NACE industry code: 671100,enhanced_english,medium,english
LAB_nace_671200,LAB,nace,671200,NACE industry code: 671200,enhanced_english,medium,english
LAB_nace_671300,LAB,nace,671300,NACE industry code: 671300,enhanced_english,medium,english
LAB_nace_672010,LAB,nace,672010,NACE industry code: 672010,enhanced_english,medium,english
LAB_nace_672090,LAB,nace,672090,NACE industry code: 672090,enhanced_english,medium,english
LAB_nace_701100,LAB,nace,701100,NACE industry code: 701100,enhanced_english,medium,english
LAB_nace_701200,LAB,nace,701200,NACE industry code: 701200,enhanced_english,medium,english
LAB_nace_702010,LAB,nace,702010,NACE industry code: 702010,enhanced_english,medium,english
LAB_nace_702020,LAB,nace,702020,NACE industry code: 702020,enhanced_english,medium,english
LAB_nace_702030,LAB,nace,702030,NACE industry code: 702030,enhanced_english,medium,english
LAB_nace_702040,LAB,nace,702040,NACE industry code: 702040,enhanced_english,medium,english
LAB_nace_703110,LAB,nace,703110,NACE industry code: 703110,enhanced_english,medium,english
LAB_nace_703120,LAB,nace,703120,NACE industry code: 703120,enhanced_english,medium,english
LAB_nace_703130,LAB,nace,703130,NACE industry code: 703130,enhanced_english,medium,english
LAB_nace_703210,LAB,nace,703210,NACE industry code: 703210,enhanced_english,medium,english
LAB_nace_703220,LAB,nace,703220,NACE industry code: 703220,enhanced_english,medium,english
LAB_nace_711000,LAB,nace,711000,NACE industry code: 711000,enhanced_english,medium,english
LAB_nace_712110,LAB,nace,712110,NACE industry code: 712110,enhanced_english,medium,english
LAB_nace_712190,LAB,nace,712190,NACE industry code: 712190,enhanced_english,medium,english
LAB_nace_712200,LAB,nace,712200,NACE industry code: 712200,enhanced_english,medium,english
LAB_nace_712300,LAB,nace,712300,NACE industry code: 712300,enhanced_english,medium,english
LAB_nace_713100,LAB,nace,713100,NACE industry code: 713100,enhanced_english,medium,english
LAB_nace_713200,LAB,nace,713200,NACE industry code: 713200,enhanced_english,medium,english
LAB_nace_713310,LAB,nace,713310,NACE industry code: 713310,enhanced_english,medium,english
LAB_nace_713320,LAB,nace,713320,NACE industry code: 713320,enhanced_english,medium,english
LAB_nace_713400,LAB,nace,713400,NACE industry code: 713400,enhanced_english,medium,english
LAB_nace_714010,LAB,nace,714010,NACE industry code: 714010,enhanced_english,medium,english
LAB_nace_714090,LAB,nace,714090,NACE industry code: 714090,enhanced_english,medium,english
LAB_nace_721000,LAB,nace,721000,NACE industry code: 721000,enhanced_english,medium,english
LAB_nace_722000,LAB,nace,722000,NACE industry code: 722000,enhanced_english,medium,english
LAB_nace_722100,LAB,nace,722100,NACE industry code: 722100,enhanced_english,medium,english
LAB_nace_722200,LAB,nace,722200,NACE industry code: 722200,enhanced_english,medium,english
LAB_nace_723000,LAB,nace,723000,NACE industry code: 723000,enhanced_english,medium,english
LAB_nace_724000,LAB,nace,724000,NACE industry code: 724000,enhanced_english,medium,english
LAB_nace_725000,LAB,nace,725000,NACE industry code: 725000,enhanced_english,medium,english
LAB_nace_726000,LAB,nace,726000,NACE industry code: 726000,enhanced_english,medium,english
LAB_nace_731000,LAB,nace,731000,NACE industry code: 731000,enhanced_english,medium,english
LAB_nace_732000,LAB,nace,732000,NACE industry code: 732000,enhanced_english,medium,english
LAB_nace_741100,LAB,nace,741100,NACE industry code: 741100,enhanced_english,medium,english
LAB_nace_741200,LAB,nace,741200,NACE industry code: 741200,enhanced_english,medium,english
LAB_nace_741300,LAB,nace,741300,NACE industry code: 741300,enhanced_english,medium,english
LAB_nace_741410,LAB,nace,741410,NACE industry code: 741410,enhanced_english,medium,english
LAB_nace_741490,LAB,nace,741490,NACE industry code: 741490,enhanced_english,medium,english
LAB_nace_741500,LAB,nace,741500,NACE industry code: 741500,enhanced_english,medium,english
LAB_nace_742010,LAB,nace,742010,NACE industry code: 742010,enhanced_english,medium,english
LAB_nace_742020,LAB,nace,742020,NACE industry code: 742020,enhanced_english,medium,english
LAB_nace_742030,LAB,nace,742030,NACE industry code: 742030,enhanced_english,medium,english
LAB_nace_742040,LAB,nace,742040,NACE industry code: 742040,enhanced_english,medium,english
LAB_nace_742050,LAB,nace,742050,NACE industry code: 742050,enhanced_english,medium,english
LAB_nace_742060,LAB,nace,742060,NACE industry code: 742060,enhanced_english,medium,english
LAB_nace_742070,LAB,nace,742070,NACE industry code: 742070,enhanced_english,medium,english
LAB_nace_742080,LAB,nace,742080,NACE industry code: 742080,enhanced_english,medium,english
LAB_nace_742090,LAB,nace,742090,NACE industry code: 742090,enhanced_english,medium,english
LAB_nace_743010,LAB,nace,743010,NACE industry code: 743010,enhanced_english,medium,english
LAB_nace_743020,LAB,nace,743020,NACE industry code: 743020,enhanced_english,medium,english
LAB_nace_743030,LAB,nace,743030,NACE industry code: 743030,enhanced_english,medium,english
LAB_nace_743090,LAB,nace,743090,NACE industry code: 743090,enhanced_english,medium,english
LAB_nace_744010,LAB,nace,744010,NACE industry code: 744010,enhanced_english,medium,english
LAB_nace_744090,LAB,nace,744090,NACE industry code: 744090,enhanced_english,medium,english
LAB_nace_745010,LAB,nace,745010,NACE industry code: 745010,enhanced_english,medium,english
LAB_nace_745020,LAB,nace,745020,NACE industry code: 745020,enhanced_english,medium,english
LAB_nace_745030,LAB,nace,745030,NACE industry code: 745030,enhanced_english,medium,english
LAB_nace_746000,LAB,nace,746000,NACE industry code: 746000,enhanced_english,medium,english
LAB_nace_747010,LAB,nace,747010,NACE industry code: 747010,enhanced_english,medium,english
LAB_nace_747020,LAB,nace,747020,NACE industry code: 747020,enhanced_english,medium,english
LAB_nace_747030,LAB,nace,747030,NACE industry code: 747030,enhanced_english,medium,english
LAB_nace_747040,LAB,nace,747040,NACE industry code: 747040,enhanced_english,medium,english
LAB_nace_747050,LAB,nace,747050,NACE industry code: 747050,enhanced_english,medium,english
LAB_nace_748110,LAB,nace,748110,NACE industry code: 748110,enhanced_english,medium,english
LAB_nace_748120,LAB,nace,748120,NACE industry code: 748120,enhanced_english,medium,english
LAB_nace_748200,LAB,nace,748200,NACE industry code: 748200,enhanced_english,medium,english
LAB_nace_748310,LAB,nace,748310,NACE industry code: 748310,enhanced_english,medium,english
LAB_nace_748320,LAB,nace,748320,NACE industry code: 748320,enhanced_english,medium,english
LAB_nace_748390,LAB,nace,748390,NACE industry code: 748390,enhanced_english,medium,english
LAB_nace_748410,LAB,nace,748410,NACE industry code: 748410,enhanced_english,medium,english
LAB_nace_748420,LAB,nace,748420,NACE industry code: 748420,enhanced_english,medium,english
LAB_nace_748430,LAB,nace,748430,NACE industry code: 748430,enhanced_english,medium,english
LAB_nace_748440,LAB,nace,748440,NACE industry code: 748440,enhanced_english,medium,english
LAB_nace_748490,LAB,nace,748490,NACE industry code: 748490,enhanced_english,medium,english
LAB_nace_748510,LAB,nace,748510,NACE industry code: 748510,enhanced_english,medium,english
LAB_nace_748520,LAB,nace,748520,NACE industry code: 748520,enhanced_english,medium,english
LAB_nace_748590,LAB,nace,748590,NACE industry code: 748590,enhanced_english,medium,english
LAB_nace_748600,LAB,nace,748600,NACE industry code: 748600,enhanced_english,medium,english
LAB_nace_748710,LAB,nace,748710,NACE industry code: 748710,enhanced_english,medium,english
LAB_nace_748720,LAB,nace,748720,NACE industry code: 748720,enhanced_english,medium,english
LAB_nace_748730,LAB,nace,748730,NACE industry code: 748730,enhanced_english,medium,english
LAB_nace_748740,LAB,nace,748740,NACE industry code: 748740,enhanced_english,medium,english
LAB_nace_748790,LAB,nace,748790,NACE industry code: 748790,enhanced_english,medium,english
LAB_nace_751100,LAB,nace,751100,NACE industry code: 751100,enhanced_english,medium,english
LAB_nace_751200,LAB,nace,751200,NACE industry code: 751200,enhanced_english,medium,english
LAB_nace_751300,LAB,nace,751300,NACE industry code: 751300,enhanced_english,medium,english
LAB_nace_751400,LAB,nace,751400,NACE industry code: 751400,enhanced_english,medium,english
LAB_nace_752100,LAB,nace,752100,NACE industry code: 752100,enhanced_english,medium,english
LAB_nace_752200,LAB,nace,752200,NACE industry code: 752200,enhanced_english,medium,english
LAB_nace_752310,LAB,nace,752310,NACE industry code: 752310,enhanced_english,medium,english
LAB_nace_752320,LAB,nace,752320,NACE industry code: 752320,enhanced_english,medium,english
LAB_nace_752400,LAB,nace,752400,NACE industry code: 752400,enhanced_english,medium,english
LAB_nace_752500,LAB,nace,752500,NACE industry code: 752500,enhanced_english,medium,english
LAB_nace_753000,LAB,nace,753000,NACE industry code: 753000,enhanced_english,medium,english
LAB_nace_801010,LAB,nace,801010,NACE industry code: 801010,enhanced_english,medium,english
LAB_nace_801020,LAB,nace,801020,NACE industry code: 801020,enhanced_english,medium,english
LAB_nace_801030,LAB,nace,801030,NACE industry code: 801030,enhanced_english,medium,english
LAB_nace_802100,LAB,nace,802100,NACE industry code: 802100,enhanced_english,medium,english
LAB_nace_802210,LAB,nace,802210,NACE industry code: 802210,enhanced_english,medium,english
LAB_nace_802220,LAB,nace,802220,NACE industry code: 802220,enhanced_english,medium,english
LAB_nace_802230,LAB,nace,802230,NACE industry code: 802230,enhanced_english,medium,english
LAB_nace_802240,LAB,nace,802240,NACE industry code: 802240,enhanced_english,medium,english
LAB_nace_802250,LAB,nace,802250,NACE industry code: 802250,enhanced_english,medium,english
LAB_nace_802260,LAB,nace,802260,NACE industry code: 802260,enhanced_english,medium,english
LAB_nace_802270,LAB,nace,802270,NACE industry code: 802270,enhanced_english,medium,english
LAB_nace_803010,LAB,nace,803010,NACE industry code: 803010,enhanced_english,medium,english
LAB_nace_803020,LAB,nace,803020,NACE industry code: 803020,enhanced_english,medium,english
LAB_nace_803025,LAB,nace,803025,NACE industry code: 803025,enhanced_english,medium,english
LAB_nace_803030,LAB,nace,803030,NACE industry code: 803030,enhanced_english,medium,english
LAB_nace_803040,LAB,nace,803040,NACE industry code: 803040,enhanced_english,medium,english
LAB_nace_803050,LAB,nace,803050,NACE industry code: 803050,enhanced_english,medium,english
LAB_nace_803060,LAB,nace,803060,NACE industry code: 803060,enhanced_english,medium,english
LAB_nace_803070,LAB,nace,803070,NACE industry code: 803070,enhanced_english,medium,english
LAB_nace_803080,LAB,nace,803080,NACE industry code: 803080,enhanced_english,medium,english
LAB_nace_803085,LAB,nace,803085,NACE industry code: 803085,enhanced_english,medium,english
LAB_nace_804100,LAB,nace,804100,NACE industry code: 804100,enhanced_english,medium,english
LAB_nace_804210,LAB,nace,804210,NACE industry code: 804210,enhanced_english,medium,english
LAB_nace_804220,LAB,nace,804220,NACE industry code: 804220,enhanced_english,medium,english
LAB_nace_804230,LAB,nace,804230,NACE industry code: 804230,enhanced_english,medium,english
LAB_nace_804290,LAB,nace,804290,NACE industry code: 804290,enhanced_english,medium,english
LAB_nace_851100,LAB,nace,851100,NACE industry code: 851100,enhanced_english,medium,english
LAB_nace_851210,LAB,nace,851210,NACE industry code: 851210,enhanced_english,medium,english
LAB_nace_851220,LAB,nace,851220,NACE industry code: 851220,enhanced_english,medium,english
LAB_nace_851310,LAB,nace,851310,NACE industry code: 851310,enhanced_english,medium,english
LAB_nace_851320,LAB,nace,851320,NACE industry code: 851320,enhanced_english,medium,english
LAB_nace_851410,LAB,nace,851410,NACE industry code: 851410,enhanced_english,medium,english
LAB_nace_851420,LAB,nace,851420,NACE industry code: 851420,enhanced_english,medium,english
LAB_nace_851430,LAB,nace,851430,NACE industry code: 851430,enhanced_english,medium,english
LAB_nace_851440,LAB,nace,851440,NACE industry code: 851440,enhanced_english,medium,english
LAB_nace_851450,LAB,nace,851450,NACE industry code: 851450,enhanced_english,medium,english
LAB_nace_851460,LAB,nace,851460,NACE industry code: 851460,enhanced_english,medium,english
LAB_nace_851470,LAB,nace,851470,NACE industry code: 851470,enhanced_english,medium,english
LAB_nace_851480,LAB,nace,851480,NACE industry code: 851480,enhanced_english,medium,english
LAB_nace_851490,LAB,nace,851490,NACE industry code: 851490,enhanced_english,medium,english
LAB_nace_852000,LAB,nace,852000,NACE industry code: 852000,enhanced_english,medium,english
LAB_nace_853110,LAB,nace,853110,NACE industry code: 853110,enhanced_english,medium,english
LAB_nace_853120,LAB,nace,853120,NACE industry code: 853120,enhanced_english,medium,english
LAB_nace_853130,LAB,nace,853130,NACE industry code: 853130,enhanced_english,medium,english
LAB_nace_853140,LAB,nace,853140,NACE industry code: 853140,enhanced_english,medium,english
LAB_nace_853150,LAB,nace,853150,NACE industry code: 853150,enhanced_english,medium,english
LAB_nace_853160,LAB,nace,853160,NACE industry code: 853160,enhanced_english,medium,english
LAB_nace_853190,LAB,nace,853190,NACE industry code: 853190,enhanced_english,medium,english
LAB_nace_853205,LAB,nace,853205,NACE industry code: 853205,enhanced_english,medium,english
LAB_nace_853210,LAB,nace,853210,NACE industry code: 853210,enhanced_english,medium,english
LAB_nace_853215,LAB,nace,853215,NACE industry code: 853215,enhanced_english,medium,english
LAB_nace_853220,LAB,nace,853220,NACE industry code: 853220,enhanced_english,medium,english
LAB_nace_853225,LAB,nace,853225,NACE industry code: 853225,enhanced_english,medium,english
LAB_nace_853230,LAB,nace,853230,NACE industry code: 853230,enhanced_english,medium,english
LAB_nace_853235,LAB,nace,853235,NACE industry code: 853235,enhanced_english,medium,english
LAB_nace_853240,LAB,nace,853240,NACE industry code: 853240,enhanced_english,medium,english
LAB_nace_853245,LAB,nace,853245,NACE industry code: 853245,enhanced_english,medium,english
LAB_nace_853250,LAB,nace,853250,NACE industry code: 853250,enhanced_english,medium,english
LAB_nace_853255,LAB,nace,853255,NACE industry code: 853255,enhanced_english,medium,english
LAB_nace_853260,LAB,nace,853260,NACE industry code: 853260,enhanced_english,medium,english
LAB_nace_853290,LAB,nace,853290,NACE industry code: 853290,enhanced_english,medium,english
LAB_nace_900010,LAB,nace,900010,NACE industry code: 900010,enhanced_english,medium,english
LAB_nace_900020,LAB,nace,900020,NACE industry code: 900020,enhanced_english,medium,english
LAB_nace_900030,LAB,nace,900030,NACE industry code: 900030,enhanced_english,medium,english
LAB_nace_900100,LAB,nace,900100,NACE industry code: 900100,enhanced_english,medium,english
LAB_nace_900210,LAB,nace,900210,NACE industry code: 900210,enhanced_english,medium,english
LAB_nace_900220,LAB,nace,900220,NACE industry code: 900220,enhanced_english,medium,english
LAB_nace_900310,LAB,nace,900310,NACE industry code: 900310,enhanced_english,medium,english
LAB_nace_900320,LAB,nace,900320,NACE industry code: 900320,enhanced_english,medium,english
LAB_nace_911100,LAB,nace,911100,NACE industry code: 911100,enhanced_english,medium,english
LAB_nace_911200,LAB,nace,911200,NACE industry code: 911200,enhanced_english,medium,english
LAB_nace_912000,LAB,nace,912000,NACE industry code: 912000,enhanced_english,medium,english
LAB_nace_913100,LAB,nace,913100,NACE industry code: 913100,enhanced_english,medium,english
LAB_nace_913110,LAB,nace,913110,NACE industry code: 913110,enhanced_english,medium,english
LAB_nace_913120,LAB,nace,913120,NACE industry code: 913120,enhanced_english,medium,english
LAB_nace_913200,LAB,nace,913200,NACE industry code: 913200,enhanced_english,medium,english
LAB_nace_913310,LAB,nace,913310,NACE industry code: 913310,enhanced_english,medium,english
LAB_nace_913320,LAB,nace,913320,NACE industry code: 913320,enhanced_english,medium,english
LAB_nace_913330,LAB,nace,913330,NACE industry code: 913330,enhanced_english,medium,english
LAB_nace_913340,LAB,nace,913340,NACE industry code: 913340,enhanced_english,medium,english
LAB_nace_913390,LAB,nace,913390,NACE industry code: 913390,enhanced_english,medium,english
LAB_nace_921100,LAB,nace,921100,NACE industry code: 921100,enhanced_english,medium,english
LAB_nace_921200,LAB,nace,921200,NACE industry code: 921200,enhanced_english,medium,english
LAB_nace_921300,LAB,nace,921300,NACE industry code: 921300,enhanced_english,medium,english
LAB_nace_922000,LAB,nace,922000,NACE industry code: 922000,enhanced_english,medium,english
LAB_nace_922010,LAB,nace,922010,NACE industry code: 922010,enhanced_english,medium,english
LAB_nace_922020,LAB,nace,922020,NACE industry code: 922020,enhanced_english,medium,english
LAB_nace_923110,LAB,nace,923110,NACE industry code: 923110,enhanced_english,medium,english
LAB_nace_923120,LAB,nace,923120,NACE industry code: 923120,enhanced_english,medium,english
LAB_nace_923200,LAB,nace,923200,NACE industry code: 923200,enhanced_english,medium,english
LAB_nace_923300,LAB,nace,923300,NACE industry code: 923300,enhanced_english,medium,english
LAB_nace_923400,LAB,nace,923400,NACE industry code: 923400,enhanced_english,medium,english
LAB_nace_924000,LAB,nace,924000,NACE industry code: 924000,enhanced_english,medium,english
LAB_nace_925110,LAB,nace,925110,NACE industry code: 925110,enhanced_english,medium,english
LAB_nace_925120,LAB,nace,925120,NACE industry code: 925120,enhanced_english,medium,english
LAB_nace_925130,LAB,nace,925130,NACE industry code: 925130,enhanced_english,medium,english
LAB_nace_925200,LAB,nace,925200,NACE industry code: 925200,enhanced_english,medium,english
LAB_nace_925300,LAB,nace,925300,NACE industry code: 925300,enhanced_english,medium,english
LAB_nace_926110,LAB,nace,926110,NACE industry code: 926110,enhanced_english,medium,english
LAB_nace_926190,LAB,nace,926190,NACE industry code: 926190,enhanced_english,medium,english
LAB_nace_926210,LAB,nace,926210,NACE industry code: 926210,enhanced_english,medium,english
LAB_nace_926220,LAB,nace,926220,NACE industry code: 926220,enhanced_english,medium,english
LAB_nace_926290,LAB,nace,926290,NACE industry code: 926290,enhanced_english,medium,english
LAB_nace_927100,LAB,nace,927100,NACE industry code: 927100,enhanced_english,medium,english
LAB_nace_927200,LAB,nace,927200,NACE industry code: 927200,enhanced_english,medium,english
LAB_nace_930110,LAB,nace,930110,NACE industry code: 930110,enhanced_english,medium,english
LAB_nace_930120,LAB,nace,930120,NACE industry code: 930120,enhanced_english,medium,english
LAB_nace_930130,LAB,nace,930130,NACE industry code: 930130,enhanced_english,medium,english
LAB_nace_930210,LAB,nace,930210,NACE industry code: 930210,enhanced_english,medium,english
LAB_nace_930220,LAB,nace,930220,NACE industry code: 930220,enhanced_english,medium,english
LAB_nace_930310,LAB,nace,930310,NACE industry code: 930310,enhanced_english,medium,english
LAB_nace_930320,LAB,nace,930320,NACE industry code: 930320,enhanced_english,medium,english
LAB_nace_930400,LAB,nace,930400,NACE industry code: 930400,enhanced_english,medium,english
LAB_nace_930500,LAB,nace,930500,NACE industry code: 930500,enhanced_english,medium,english
LAB_nace_950000,LAB,nace,950000,NACE industry code: 950000,enhanced_english,medium,english
LAB_nace_990000,LAB,nace,990000,NACE industry code: 990000,enhanced_english,medium,english
