code,prefix,database,value,description,source,confidence,language
LAB_disco_300000,LAB,disco,300000,"Arbejde, der forudsætter viden på mellemniveau",disco_codes,high,danish
LAB_disco_310000,LAB,disco,310000,Teknikerarbejde inden for ikke biologiske emner,disco_codes,high,danish
LAB_disco_311000,LAB,disco,311000,"Teknikerarbejde inden for fysik og kemi, mekanik mv.",disco_codes,high,danish
LAB_disco_311100,LAB,disco,311100,"Teknikerarbejde inden for fysik, kemi, geologi mv.",disco_codes,high,danish
LAB_disco_311110,LAB,disco,311110,Laborantarbejde,disco_codes,high,danish
LAB_disco_311120,LAB,disco,311120,Assistentarbejde i laboratorier,disco_codes,high,danish
LAB_disco_311130,LAB,disco,311130,Laboratorieteknikerarbejde,disco_codes,high,danish
LAB_disco_311140,LAB,disco,311140,"Teknikerarbejde inden for geologi, meteorologi og astronomi",disco_codes,high,danish
LAB_disco_311200,LAB,disco,311200,Teknikerarbejde vedr. bygnings- og anlægsarbejder,disco_codes,high,danish
LAB_disco_311300,LAB,disco,311300,Teknikerarbejde vedr. elektriske anlæg og udstyr,disco_codes,high,danish
LAB_disco_311400,LAB,disco,311400,"Teknikerarbejde vedr. elektroniske anlæg og udstyr, inkl. tele- og datakommunikation",disco_codes,high,danish
LAB_disco_311500,LAB,disco,311500,"Teknikerarbejde vedr. maskiner og røranlæg, ikke på skibe",disco_codes,high,danish
LAB_disco_311600,LAB,disco,311600,Teknikerarbejde vedr. kemiske processer,disco_codes,high,danish
LAB_disco_311700,LAB,disco,311700,Teknikerarbejde vedr. industrielle udvindingsanlæg,disco_codes,high,danish
LAB_disco_311800,LAB,disco,311800,Teknisk design- og tegnearbejde,disco_codes,high,danish
LAB_disco_311900,LAB,disco,311900,Teknikerarbejde inden for andre områder,disco_codes,high,danish
LAB_disco_311910,LAB,disco,311910,"Teknikerarbejde vedr. drift, planlægning og kvalitetskontrol",disco_codes,high,danish
LAB_disco_311920,LAB,disco,311920,Teknikerarbejde vedr. produktion,disco_codes,high,danish
LAB_disco_311930,LAB,disco,311930,Grafiker- og Dtp-arbejde,disco_codes,high,danish
LAB_disco_311990,LAB,disco,311990,Teknikerarbejde i øvrigt,disco_codes,high,danish
LAB_disco_312000,LAB,disco,312000,IT-teknisk arbejde,disco_codes,high,danish
LAB_disco_312100,LAB,disco,312100,Programmørarbejde og IT-driftsarbejde,disco_codes,high,danish
LAB_disco_312110,LAB,disco,312110,"Programmeringsarbejde, tilpasning af applikationer, design af skabeloner",disco_codes,high,danish
LAB_disco_312120,LAB,disco,312120,"IT-driftsplanlægning og -administration, herunder administration af brugerrettigheder",disco_codes,high,danish
LAB_disco_312130,LAB,disco,312130,Hotline-/IT-teknikerarbejde internt i virksomheden,disco_codes,high,danish
LAB_disco_312200,LAB,disco,312200,"IT-operatørarbejde, herunder konsol- og maskinoperatørarbejde",disco_codes,high,danish
LAB_disco_312300,LAB,disco,312300,Arbejde med industri-robotprogrammer,disco_codes,high,danish
LAB_disco_313000,LAB,disco,313000,"Arbejde med lyd, lys og billeder samt betjening af hospitalsudstyr",disco_codes,high,danish
LAB_disco_313100,LAB,disco,313100,Optagelse af lyd og billeder,disco_codes,high,danish
LAB_disco_313110,LAB,disco,313110,"Fotografarbejde, nyhedsformidling, pressefotograf",disco_codes,high,danish
LAB_disco_313120,LAB,disco,313120,Fototeknisk arbejde,disco_codes,high,danish
LAB_disco_313130,LAB,disco,313130,"Film- og videooptagelse, nyhedsformidling",disco_codes,high,danish
LAB_disco_313140,LAB,disco,313140,"Film- og videooptagelse, ekskl. nyhedsformidling",disco_codes,high,danish
LAB_disco_313150,LAB,disco,313150,"Lydoptagelse og lydteknik, nyhedsformidling",disco_codes,high,danish
LAB_disco_313160,LAB,disco,313160,"Lydoptagelse og lydteknik, ekskl. nyhedsformidling",disco_codes,high,danish
LAB_disco_313170,LAB,disco,313170,"Redigering af lyd og billede, nyhedsformidling",disco_codes,high,danish
LAB_disco_313180,LAB,disco,313180,"Redigering af lyd og billede, ekskl. nyhedsformidling",disco_codes,high,danish
LAB_disco_313190,LAB,disco,313190,"Andet arbejde med lyd, lys og billeder ved film og teater",disco_codes,high,danish
LAB_disco_313200,LAB,disco,313200,Betjening af maskiner ved radio- og fjernsynsudsendelser samt telegrafi,disco_codes,high,danish
LAB_disco_313300,LAB,disco,313300,Betjening af hospitalsudstyr,disco_codes,high,danish
LAB_disco_313900,LAB,disco,313900,"Arbejde lyd, lys og billeder i øvrigt",disco_codes,high,danish
LAB_disco_314000,LAB,disco,314000,Arbejde inden for skibsfart og luftfart,disco_codes,high,danish
LAB_disco_314100,LAB,disco,314100,Teknisk arbejde om bord på skibe,disco_codes,high,danish
LAB_disco_314200,LAB,disco,314200,Skibsførerarbejde,disco_codes,high,danish
LAB_disco_314300,LAB,disco,314300,Flypilotarbejde,disco_codes,high,danish
LAB_disco_314400,LAB,disco,314400,Planlægning og afvikling af flytrafik,disco_codes,high,danish
LAB_disco_314410,LAB,disco,314410,Flyvelederarbejde,disco_codes,high,danish
LAB_disco_314420,LAB,disco,314420,Planlægning og afvikling af flytrafik i øvrigt,disco_codes,high,danish
LAB_disco_314500,LAB,disco,314500,Flymaskinistarbejde,disco_codes,high,danish
LAB_disco_315000,LAB,disco,315000,Sikkerhedsarbejde og kvalitetskontrol,disco_codes,high,danish
LAB_disco_315100,LAB,disco,315100,Arbejde med bygnings- og brandsikkerhed,disco_codes,high,danish
LAB_disco_315200,LAB,disco,315200,Teknisk kontrolarbejde,disco_codes,high,danish
LAB_disco_315210,LAB,disco,315210,Kontrolarbejde vedr. miljø,disco_codes,high,danish
LAB_disco_315220,LAB,disco,315220,Kontrolarbejde vedr. sikkerhed,disco_codes,high,danish
LAB_disco_315230,LAB,disco,315230,Kontrolarbejde vedr. kvalitet,disco_codes,high,danish
LAB_disco_320000,LAB,disco,320000,Teknikerarbejde samt andet arbejde inden for biologiske emner,disco_codes,high,danish
LAB_disco_321000,LAB,disco,321000,"Teknikerarbejde inden for biologi, biokemi, farmakologi, zoologi, botanik, landbrug og skovbrug",disco_codes,high,danish
LAB_disco_321100,LAB,disco,321100,"Teknikerarbejde inden for biologi, biokemi, farmakologi og zoologi",disco_codes,high,danish
LAB_disco_321111,LAB,disco,321111,"Laborantarbejde, medicinalindustri",disco_codes,high,danish
LAB_disco_321112,LAB,disco,321112,"Assistentarbejde i laboratorier, medicinalindustri",disco_codes,high,danish
LAB_disco_321113,LAB,disco,321113,"Laboratorieteknikerarbejde, medicinalindustri",disco_codes,high,danish
LAB_disco_321114,LAB,disco,321114,"Andet teknikerarbejde, medicinalindustri",disco_codes,high,danish
