code,prefix,database,value,token_id
HEA_atc_G03BA03,HEA,atc,G03BA03,9037
HEA_atc_N02CA72,HEA,atc,N02CA72,9038
HEA_atc_M03BX02,HEA,atc,M03BX02,9039
HEA_atc_G03BB01,HEA,atc,G03BB01,9040
HEA_atc_G04BE04,HEA,atc,G04BE04,9041
HEA_atc_N06AA02,HEA,atc,N06AA02,9042
HEA_atc_N07BA01,HEA,atc,N07BA01,9043
HEA_atc_D01AE16,HEA,atc,D01AE16,9044
HEA_atc_D01BA02,HEA,atc,D01BA02,9045
HEA_atc_C10AB02,HEA,atc,C10AB02,9046
HEA_atc_N02CA52,HEA,atc,N02CA52,9047
HEA_atc_G03DC02,HEA,atc,G03DC02,9048
HEA_atc_M04AC01,HEA,atc,M04AC01,9049
HEA_atc_G03FB01,HEA,atc,G03FB01,9050
HEA_atc_N06AA17,HEA,atc,N06AA17,9051
HEA_atc_N03AE01,HEA,atc,N03AE01,9052
HEA_atc_G03FB06,HEA,atc,G03FB06,9053
HEA_atc_G01AF02,HEA,atc,G01AF02,9054
HEA_atc_C05BB02,HEA,atc,C05BB02,9055
HEA_atc_C07BB02,HEA,atc,C07BB02,9056
HEA_atc_N06AA03,HEA,atc,N06AA03,9057
HEA_atc_C07FB02,HEA,atc,C07FB02,9058
HEA_atc_C10AB04,HEA,atc,C10AB04,9059
HEA_atc_N07BB01,HEA,atc,N07BB01,9060
HEA_atc_R03AC04,HEA,atc,R03AC04,9061
HEA_atc_C10AA02,HEA,atc,C10AA02,9062
HEA_atc_G03CX01,HEA,atc,G03CX01,9063
HEA_atc_P01BC02,HEA,atc,P01BC02,9064
HEA_atc_G03CA53,HEA,atc,G03CA53,9065
HEA_atc_M01AG02,HEA,atc,M01AG02,9066
HEA_atc_C03AA03,HEA,atc,C03AA03,9067
HEA_atc_A04AD01,HEA,atc,A04AD01,9068
HEA_atc_J07AP01,HEA,atc,J07AP01,9069
HEA_atc_D07AC09,HEA,atc,D07AC09,9070
HEA_atc_N06AB08,HEA,atc,N06AB08,9071
HEA_atc_R05DA07,HEA,atc,R05DA07,9072
HEA_atc_C08CA03,HEA,atc,C08CA03,9073
HEA_atc_L04AD01,HEA,atc,L04AD01,9074
HEA_atc_C10AA01,HEA,atc,C10AA01,9075
HEA_atc_N05AA03,HEA,atc,N05AA03,9076
HEA_atc_C01BA01,HEA,atc,C01BA01,9077
HEA_atc_A10AB01,HEA,atc,A10AB01,9078
HEA_atc_N05BB01,HEA,atc,N05BB01,9079
HEA_atc_D04AA02,HEA,atc,D04AA02,9080
