code,title,level
6725,"Finsk, cand.mag.",3
6726,"Medievidenskab, cand.mag.",3
6727,"Folkemindevidenskab, cand.mag.",3
6728,"Biotechnology, cand.polyt.",3
6729,"Arkæologi forhistorisk, cand.mag.",3
6730,"Fransk, kombination (RUC)",3
6731,"Fransk sprog, litteratur og kultur, cand.mag.",3
6732,"Visuel kultur, cand.mag.",3
6733,"Fransk samfund- og kulturdokumentation, cand.mag.",3
6734,"Historie, kombination (RUC)",3
6735,"Historie, cand.mag.",3
6736,"Environmental Engineering, cand.polyt.",3
6737,"Informatik, cand.mag.",3
6738,"Informatik, kombination (RUC)",3
6739,"Kommunikation, cand.comm.",3
6740,"IT og kognition, cand.mag.",3
6741,"Idehistorie, cand.mag.",3
6742,"Kommunikation og IT, cand.it.",3
6743,"Indiansk sprog og kultur, cand.mag.",3
6744,"Cognition and Communikation, cand.mag.",3
6745,"Indologi, cand.mag.",3
6746,"Sydøstasienstudier, Indonesisk, cand.mag.",3
6747,"Nyindisk, cand.mag.",3
6748,"Electrical Engineering, cand.polyt.",3
6749,"Sanskrit, cand.mag.",3
6750,"Italiensk, overbygning",3
6751,"Italiensk sprog og kultur, cand.mag.",3
6753,"Iransk, cand.mag.",3
6754,"Japansk-kinesisk, cand.mag.",3
6757,"Arkæologi klassisk, cand.mag.",3
6758,"Anvendt filosofi, cand.mag.",3
6760,"Humanistisk kombination, cand.mag.",3
6762,"Klassisk filologi, overbygning",3
6763,"Græsk, klassisk, cand.mag.",3
6765,"Græsk, middelalder, cand.mag.",3
6766,"Filologi klassisk, cand.mag.",3
6767,"Datalingvistik klassisk filologi, cand.mag.",3
6768,"Latin, overbygning",3
6769,"Latin, klassisk, cand.mag.",3
6771,"Latin middelalder, cand.mag.",3
6773,"Nylatin, cand.mag.",3
6774,"Oldtidskundskab, overbygning",3
6775,"Oldtidskundskab, cand.mag.",3
6777,"Kristendomshistorie, cand.mag.",3
6778,"Kunsthistorie, overbygning",3
6779,"Kunsthistorie, cand.mag.",3
6781,"Litteraturhistorie, cand.mag.",3
6782,"Litteraturvidenskab, overbygning",3
6783,"Litteraturvidenskab, cand.mag.",3
6785,"Middelalder- og renæssancearkæologi, cand.mag.",3
6786,"Musikvidenskab, overbygning",3
6787,"Musikvidenskab/Musik, cand.mag.",3
6789,"Nederlandsk, cand.mag.",3
6790,"Dansk, kombination (RUC)",3
6791,"Dansk, cand.mag.",3
6793,"Nordisk filologi, cand.mag.",3
6795,"Nordisk sprog og litteratur, cand.mag.",3
6797,"Grækenlandsstudier, cand.mag.",3
6800,"Asienstudier (Indien og Sydasien), cand.mag.",3
6801,"Nærorientalsk oldtidskultur, cand.mag.",3
6802,"Assyriologi, cand.mag.",3
6803,"Ægyptologi, cand.mag.",3
6804,"Designstudier, cand.mag.",3
6805,"Portugisisk, cand.mag.",3
6806,"Diakoni, cand.mag.",3
6807,"Pædagogik, cand.mag.",3
6808,"Journalistik, cand.mag.",3
6809,"Ulandspædagogik, cand.mag.",3
6810,"Diakoni og socialpædagogik, prof.bach.",3
6811,"Voksenpædagogik, cand.mag.",3
6813,"Religionshistorie, cand.mag.",3
6814,"Religion studier/religionsvidenskab, kand.",3
6815,"Religionssociologi, cand.mag.",3
6816,"Mellemøstens sprog og samfund, cand.mag.",3
6817,"Mellemøstens sprog og samfund-arabisk, cand.mag.",3
6818,"Mellemøstens sprog og samfund-persisk, cand.mag.",3
6819,"Mellemøstens sprog og samfund-hebraisk, cand.mag.",3
6820,"Mellemøstens sprog og samfund-tyrkisk, cand.mag.",3
6821,"Bulgarsk, cand.mag.",3
6822,"Religionsvidenskab, cand.mag.",3
6823,"Polsk, cand.mag.",3
6824,"Russisk, overbygning",3
6825,"Russisk, cand.mag.",3
6827,"Serbokroatisk, cand.mag.",3
6829,"Tjekkisk, cand.mag.",3
6831,"Øststatskundskab, cand.mag.",3
6832,"Spansk, overbygning",3
6833,"Spanske og spanskamerikanske studier, cand.mag.",3
6836,"Sprogvidenskab, overbygning",3
6837,"Sprogvidenskab-lingvistik, cand.mag.",3
6838,"Teatervidenskab, overbygning",3
6839,"Indoeuropæisk, cand.mag.",3
6840,"Datalingvistik, cand.mag.",3
6841,"Teatervidenskab og performancestudier, cand.mag.",3
6842,"Tysk, kombination (RUC)",3
6843,"Tysk sprog, litteratur og kultur, cand.mag.",3
6845,"Ungarsk, cand.mag.",3
6846,"Østasiatisk sprog og kultur, overbygning",3
6847,"Asienstudier, Japanstudier, cand.mag.",3
6849,"Asienstudier, Kinastudier, cand.mag.",3
6850,"Asienstudier, cand.mag.",3
6851,"Kinesisk kultur, cand.mag.",3
6853,"Koreastudier, cand.mag.",3
6855,"Sydøstasienstudier, Thai, cand.mag.",3
6857,"Tibetologi, cand.mag.",3
6859,"Østasiatisk sprog og kultur, cand.mag.",3
6860,"Æstetik og kultur, cand.mag.",3
6861,"Tværkulturelle studier, cand.mag.",3
6862,"Designledelse, cand.mag.",3
6863,"Kultur og kulturformidling, cand.mag.",3
6864,"Sprog og internat. virksomhedskommunikation, cand.mag.",3
6865,"Journalistik, cand.public.",3
6867,"Retorik, cand.mag.",3
6868,"Journalistik (komb. HUM), cand.mag.",3
6869,"Sovjetkundskab og økonomi, cand.mag.",3
6870,"European journalism, cand.mag.",3
6871,"Religion studier/religionsvidenskab, cand.mag.",3
6872,"Religionsvidenskab, overbygning",3
6873,"Religious Roots of Europe, cand.mag.",3
6874,"Religionshistorie, overbygning",3
6875,"Journalistik (komb. SAM), cand.mag.",3
6876,"Journalistik (komb. NAT), cand.mag.",3
6877,"Græsk-romersk kulturhistorie, cand.mag.",3
6878,"Journalistik (komb. HUM-TEK), cand.mag.",3
6880,"Læring og forandringsprocesser, cand.mag.",3
6881,"Uddannelsesantropologi og globalisering, cand.pæd.",3
6882,"Uddannelsesantropologi og globalisering, cand.pæd.",3
6885,"Kultur- og sprogmødestudier (komb.HUM), cand.mag.",3
6886,"Kultur- og sprogmødestudier (komb.SAM), cand.mag.",3
6887,"Kultur- og sprogmødestudier (komb.NAT), cand.mag.",3
6888,"Kultur- og sprogmødestudier (komb.HUM-TEK), cand.mag.",3
6890,"Arkitekt, cand.arch.",3
6891,"Dansk (komb. HUM), cand.mag.",3
6892,"Dansk (komb. SAM), cand.mag.",3
6893,"Dansk (komb. NAT), cand.mag.",3
6894,"Dansk (komb. HUM-TEK), cand.mag.",3
6895,"Filosofi (komb. HUM), cand.mag.",3
6896,"Filosofi (komb. SAM), cand.mag.",3
6897,"Filosofi (komb. NAT), cand.mag.",3
6898,"Filosofi (komb. HUM-TEK), cand.mag.",3
6900,"Rumlige design og samfund, cand.soc.",3
6901,"Socialt entreprenørskab og management, cand.soc.",3
6902,"Historie (komb. HUM), cand.mag.",3
6903,"Historie (komb. SAM), cand.mag.",3
6904,"Historie (komb. NAT), cand.mag.",3
6905,"Historie (komb. HUM-TEK), cand.mag.",3
6906,"Business Administration and Digital Business, cand.merc.it",3
6908,"Pædagogik og uddannelsesstudier, cand.mag.",3
6910,"Socialvidenskab (komb. HUM), cand.soc.",3
6912,"Socialvidenskab (komb. NAT), cand.soc.",3
6913,"Socialvidenskab (komb. SAM), cand.soc.",3
6914,"Socialvidenskab (komb. HUM-TEK), cand.soc.",3
6915,"Politik, cand.soc.",3
6920,"Psykologi (RUC), cand.mag.",3
6925,"EU studier (RUC), kand.",3
6930,"Business Administration and Leadership, cand.merc.",3
6940,"Internationale udviklingsstudier, cand.mag.",3
6941,"International virksomhedskommunikation, cand.mag.",3
6942,"Offentlig ledelse og social udvikling (SDC), cand.soc.",3
6987,"Sundhed og Informatik, cand.san.",3
6990,"Humanistisk una, kand.",3
6991,"Samfundsvindenskab una, kand.",3
6992,"Sundhedsvidenskab una, kand.",3
6993,"Naturvidenskab una, kand.",3
7003,"Pædagogik, mag.art.",3
7004,"STEM-undervisning, cand.scient.",3
7005,"Virksomhedsstudier, cand.soc.",3
7006,"Psykologi (komb. HUM), bach.",3
7007,"Psykologi (komb. SAM), bach.",3
7008,"Psykologi (komb. NAT), bach.",3
7009,"Psykologi (komb. HUM-TEK), bach.",3
7011,"Socialvidenskab, kand.",3
7012,"Socialvidenskab, cand.rer.soc.",3
7013,"Pædagogik og uddannelsesstudier (komb. HUM), bach.",3
7014,"Pædagogik og uddannelsesstudier (komb. SAM), bach.",3
7015,"Pædagogik og uddannelsesstudier (komb. NAT), bach.",3
7016,"Pædagogik og uddannelsesstudier (komb. HUM-TEK), bach.",3
7017,"Tysk (komb. HUM), bach.",3
7018,"Tysk (komb. SAM), bach.",3
7019,"Tysk (komb. NAT), bach.",3
7020,"Tysk (komb. HUM-TEK), bach.",3
7021,"Plan, by og proces (komb. HUM), cand.soc.",3
7022,"Plan, by og proces (komb. SAM), cand.soc.",3
7023,"Plan, by og proces (komb. NAT), cand.soc.",3
7024,"Plan, by og proces (komb. HUM-TEK), cand.soc.",3
7025,"Psykologi (komb. HUM), cand.soc.",3
7026,"Psykologi (komb. SAM), cand.soc.",3
7027,"Psykologi (komb. NAT), cand.soc.",3
7028,"Psykologi (komb. HUM-TEK), cand.soc.",3
7030,"Forsikringsvidenskab, ph.d.",3
7045,"Statsvidenskab, cand.polit.",3
7050,"Statsvidenskab, ph.d.",3
7061,"Miljø og ressource management, bach.",3
7062,"Økonomi, bach.",3
7063,"Plan, by og proces, cand.soc.",3
7065,"Økonomi, cand.oecon.",3
7070,"Økonomi, ph.d.",3
7079,"International ret, økonomi og ledelse, cand.soc.",3
7081,"Jura, bach.",3
7085,"Jura, cand.jur.",3
7086,"Jura, cand.soc.",3
7090,"Jura, ph.d.",3
7100,"Politik og økonomi, bach",3
7101,"Statskundskab, cand.scient.pol.",3
7102,"Statskundskab, cand.scient.pol.",3
7103,"Statskundskab, bach.",3
7104,"Samfundsvidenskab una, bach.",3
7105,"Samfundsfag, overbygning",3
7106,"Samfundsfag, cand.phil.",3
7107,"International Security and Law, cand.soc.",3
7108,"Samfundsfag, bach.",3
7109,"Politik og administration, bach.",3
7110,"Politik og administration (komb. HUM-TEK), cand.soc.",3
7111,"Comparative Public Policy and Welfare Studies, cand.soc.",3
7112,"Politik og administration (komb. NAT), cand.soc.",3
7113,"Forvaltning, cand.scient.adm.",3
7114,"Samfundsfag, cand.mag.",3
7115,"Politik og administration (komb. HUM), cand.soc.",3
7116,"Samfundsfag, cand.soc.",3
7117,"Politik og administration (komb. SAM), cand.soc.",3
7118,"Forvaltning og datalogi, cand.scient.adm.",3
7119,"Samfundsfag og forvaltning kombineret, cand.mag.",3
7120,"Samfundsvidenskab, ph.d.",3
7121,"Arbejdslivsstudier (komb.HUM), bach.",3
7122,"Arbejdslivsstudier (komb.SAM), bach.",3
7123,"Arbejdslivsstudier (komb.NAT), bach.",3
7124,"Arbejdslivsstudier (komb.HUM-TEK), bach.",3
7125,"EU-studier (komb. HUM), bach.",3
7126,"EU-studier (komb. SAM), bach.",3
7127,"EU-studier (komb. NAT), bach.",3
7128,"EU-studier (komb. HUM-TEK), bach.",3
7129,"EU-studier, bach.",3
7131,"Sociologi, bach.",3
7132,"Sociologi og kulturanalyse, bach.",3
7133,"Cultural Sociology, cand.soc.",3
7134,"Socialvidenskab, bach.",3
7135,"Sociologi, cand.scient.soc.",3
7136,"By, bolig og bosætning, cand.soc.",3
7137,"Innovation og digitalisering, bach.",3
7138,"Optometri og synsvidenskab, cand.san.",3
7139,"Klinisk sygepleje, cand.cur.",3
7140,"Sociologi, ph.d.",3
7141,"Sociologi, mag.scient.soc",3
7142,"Jordemodervidenskab, cand.san.",3
7143,"Security Risk Management, cand.soc.",3
7144,"Ergoterapi, cand.san.",3
7145,"Socialt arbejde, cand.soc.",3
7146,"Advanced Development in Social Work, cand.soc.",3
7147,"Sociale interventionsstudier, cand.soc.",3
7148,"Muskuloskeletal fysioterapi, cand.san.",3
7149,"Samfundsøkonomi, bach.",3
7151,"Psykologi, mag.art.psych.",3
7152,"Psykologi, bach.",3
7153,"Psykologi, bach.",3
7154,"Psykologi, cand.psych.",3
7155,"Psykologi, cand.psych.",3
7156,"Globale studier (komb. HUM), bach.",3
7157,"Globale studier (komb. SAM), bach.",3
7158,"Globale studier (komb. NAT), bach.",3
7159,"Globale studier (komb. HUM-TEK), bach.",3
7160,"Psykologi, ph.d.",3
7161,"Internationale udviklingsstudier (komb. HUM), bach.",3
7162,"Internationale udviklingsstudier (komb. SAM), bach.",3
7163,"Internationale udviklingsstudier (komb. NAT), bach.",3
7164,"Internationale udviklingsstudier (komb. HUM-TEK), bach.",3
7165,"Plan, by og proces (komb. HUM), bach.",3
7166,"Plan, by og proces (komb. SAM), bach.",3
7167,"Plan, by og proces (komb. NAT), bach.",3
7168,"Plan, by og proces (komb. HUM-TEK), bach.",3
7170,"Medicin, cand.med.",3
7172,"Medicin, bach.",3
7173,"Kriminologi, cand.soc.",3
7174,"Biomedicine, cand.scient.",3
7175,"Human Biology, cand.scient.",3
7176,"Politik og administration (komb. HUM), bach.",3
7177,"Politik og administration (komb. SAM), bach.",3
7178,"Politik og administration (komb. NAT), bach.",3
7179,"Politik og administration (komb. HUM-TEK), bach.",3
7180,"Sundhedsvidenskab, ph.d.",3
7181,"Global Health, cand.scient.",3
7182,"Tek-Sam - miljøplanlægning, bach.",3
7183,"Fysioterapi, cand.scient.",3
7184,"Sundhed og Informatik, bach.",3
7185,"Folkesundhedsvidenskab, cand.scient.san.publ.",3
7186,"Folkesundhedsvidenskab, bach.",3
7187,"Sundhedsfaglige kandidatudd., cand.scient.san.",3
7188,"Klinisk videnskab og teknologi, cand.scient.",3
7189,"Sygepleje, cand.cur.",3
7190,"Humaniora, ph.d.",3
7191,"Socialvidenskab (komb. HUM), bach.",3
7192,"Socialvidenskab (komb. SAM), bach.",3
7193,"Socialvidenskab (komb. NAT), bach.",3
7194,"Socialvidenskab (komb. HUM-TEK), bach.",3
7195,"Biomedicinsk teknik, cand.scient.med.",3
7196,"Tek-Sam - miljøplanlægning (komb. HUM), bach.",3
7197,"Tek-Sam - miljøplanlægning (komb. SAM), bach.",3
7198,"Tek-Sam - miljøplanlægning (komb. NAT), bach.",3
7199,"Tek-Sam - miljøplanlægning (komb. HUM-TEK), bach.",3
7200,"Kommunikation, ph.d.",3
7201,"Veterinærmedicin (AU), bach.",3
7202,"Veterinærmedicin, cand.med.vet.",3
7203,"Religionsvidenskab, mag.art.",3
7207,"EU-studier, cand.soc.",3
7208,"Virksomhedsstudier (komb. HUM), bach.",3
7209,"Virksomhedsstudier (komb. SAM), bach.",3
7210,"Virksomhedsstudier (komb. NAT), bach.",3
7211,"Virksomhedsstudier (komb. HUM-TEK), bach.",3
7213,"Religionssociologi, mag.art.",3
7215,"Odontologi, bach.",3
7216,"EU-studier (komb. HUM), cand.soc.",3
7217,"EU-studier (komb. SAM), cand.soc.",3
7218,"EU-studier (komb. NAT), cand.soc.",3
7219,"EU-studier (komb. HUM-TEK), cand.soc.",3
7220,"Odontologi, cand.odont.",3
7223,"Kristendomskundskab, mag.art.",3
7224,"Globale studier (komb. HUM), cand.soc.",3
7225,"Globale studier (komb. SAM), cand.soc.",3
7226,"Globale studier (komb. NAT), cand.soc.",3
7227,"Globale studier (komb. HUM-TEK), cand.soc.",3
7230,"Teologi, cand.theol.",3
7231,"Teologi, bach.",3
7232,"Teologi, cand.theol.",3
7235,"Teologi, ph.d.",3
7236,"Internationale udviklingsstudier (komb. HUM), cand.soc.",3
7237,"Internationale udviklingsstudier (komb. SAM), cand.soc.",3
7238,"Internationale udviklingsstudier (komb. NAT), cand.soc.",3
7239,"Internationale udviklingsstudier (komb. HUM-TEK), cand.soc.",3
7243,"Filosofi, mag.art.",3
7253,"Idehistorie, mag.art.",3
7263,"Historie, mag.art.",3
7279,"Arkæologi klassisk, mag.art.",3
7298,"Forhistorisk arkæologi, mag.art.",3
7303,"Arkæologi middelalder, mag.art.",3
7313,"Arkæologi nærorientalsk, mag.art.",3
7314,"Immunology and Inflammation, cand.scient",3
7321,"Human security, cand.soc.",3
7322,"Market and Management Anthropology, bach.",3
7323,"Etnografi og antropologi, mag.art.",3
7324,"Klinisk biomekanik, bach.",3
7325,"Antropologi, bach.",3
7333,"Etnologi europæisk, mag.art.",3
7335,"Antropologi, ph.d.",3
7336,"Antropologi, cand.scient.anth.",3
7343,"Eskimologi, mag.art.",3
7344,"Eskimologi etnologisk, cand.phil.",3
7345,"Eskimologi lingvistisk retning, cand.phil.",3
7348,"Eskimologi lingvistisk retning, mag.art.",3
7353,"Folkemindevidenskab, mag.art.",3
7362,"Kultursociologi, cand.phil.",3
7363,"Kultursociologi, mag.art.",3
7364,"Kultursociologi, cand.mag.",3
7365,"Kultursociologi, ph.d.",3
7373,"Litteraturvidenskab, mag.art.",3
7383,"Litteraturhistorie, mag.art.",3
7393,"Plant and Food Science, bach.",3
7394,"Antropologi, cand.scient.anth.",3
7395,"Nordisk filologi, mag.art.",3
7396,"Nordisk litteratur, mag.art.",3
7397,"Nordisk sprog og litteratur, mag.art.",3
7398,"Nyere dansk sprog, mag.art.",3
7399,"Nordisk, mag.art.",3
7400,"Engelsk (komb. HUM), cand.mag.",3
7401,"Engelsk (komb. SAM), cand.mag.",3
7402,"Engelsk (komb. NAT), cand.mag.",3
7403,"Engelsk (komb. HUM-TEK), cand.mag.",3
7404,"Lingvistik, bach.",3
7405,"Statskundskab, bach.",3
7406,"Kunsthistorie, bach.",3
7407,"Datalogi, bach.",3
7408,"Audiologopædi, bach.",3
7409,"Engelsk, bach",3
7410,"Antropologi, bach.",3
7411,"Filosofi, bach.",3
7412,"Fransk sprog, litteratur og kultur, bach.",3
7413,"Historie, bach.",3
7414,"Arkæologi klassisk, bach.",3
7415,"Lægemiddelvidenskab, bach.",3
7416,"Asienstudier, Japanstudier, bach.",3
7417,"Asienstudier, Kinastudier, bach.",3
7418,"Litteraturvidenskab, bach.",3
7419,"Musik/Musikvidenskab, bach.",3
7420,"Farmaci, bach.",3
7421,"Dansk, bach.",3
7422,"Tysk sprog, litteratur og kultur, bach.",3
7423,"Engelsk, mag art.",3
7424,Farmaceutisk videnskab (cand.scient.pharm.),3
7425,"Farmaci, c.pharm.",3
7426,"Farmaceutisk videnskab, cand.scient.pharm.",3
7427,"Medicinalkemi, cand.scient.",3
7428,"Moderne Indien og Sydasienstudier, bach.",3
7429,"Religion studier/Religionsvidenskab, bach.",3
7430,"Lægemiddelvidenskab, kand.",3
7431,"Økonomi, bach.",3
7432,"Jura, bach.",3
7433,"Samfundsfag, bach.",3
7434,"Sociologi, bach.",3
7435,"Psykologi, bach.",3
7436,"Medicin, bach.",3
7437,"Folkesundhedsvidenskab, bach.",3
7438,"Germansk filologi, mag.art.",3
7439,"Odontologi, bach.",3
7440,"Teologi, bach.",3
7441,"Farmaci, bach.",3
7442,"Medicinalkemi, bach.",3
7443,"Matematik og økonomi, bach.",3
7444,"Kemi, bach.",3
7445,"Fysik, bach.",3
7446,"Matematik, bach.",3
7447,"Biologi, bach.",3
7448,"Geologi/Geologi-Geoscience, bach.",3
7449,"Molekylær biomedicin/Molekylær medicin, bach.",3
7450,"Geografi/Geografi og geoinformatik, bach.",3
7451,"Idræt/Idræt og sundhed, bach.",3
7452,"Nanoscience, bach.",3
7453,"European Environmental Economy and Policy, cand.scient.",3
7454,"Antropology, cand.scient.anth.",3
7455,"Økonomi, cand.polit.",3
7456,"Economics, cand.polit.",3
7457,"Jura, cand.jur.",3
7458,"Fransk, mag.art.",3
7459,"Statskundskab, cand.scient.pol.",3
7460,"Political Science, cand.scient.pol.",3
7461,"Engelsk, cand.mag.",3
7462,"Computer Science, cand.scient.",3
7463,"Chemistry, cand.scient.",3
7464,"Folkesundhedsvidenskab, cand.scient.san.publ.",3
7465,"Mathematics, cand.scient.",3
7466,"Physics, cand.scient.",3
7467,"Mathematics-Economics, cand.scient.oecon.",3
7468,"Italiensk, mag.art.",3
7469,"Biology, cand.scient.",3
7470,"Geography/Geography and Geoinformatics, cand.scient.",3
7471,"Audiologopædi, cand.mag.",3
7472,"Fransk sprog, litteratur og kultur, cand.mag.",3
7473,"Kunsthistorie, cand.mag.",3
7474,"Musik/Musikvidenskab, cand.mag.",3
7475,"Dansk, cand.mag.",3
7476,"Pædagogik, cand.mag.",3
7477,"Tysk sprog, litteratur og kultur, cand.mag.",3
7478,"Spansk, mag.art.",3
7479,"Retorik, cand.mag.",3
7480,"Philosophy, cand.mag.",3
7481,"Historie, cand.mag.",3
7482,"Litteraturvidenskab, cand.mag.",3
7483,"STEM-undervisning, cand.scient.",3
7484,"Rumænsk, cand.phil.",3
7485,"STEM-undervisning, cand.scient.",3
7486,"Samfundsfag, cand.soc.",3
7487,"Sociologi, cand.scient.soc",3
7488,"Rumænsk, mag.art.",3
7489,"Rumænsk, cand.mag.",3
7490,"Psykologi, cand.psych.",3
7491,"Medicin, cand.med",3
7492,"Sundhedsfaglig kandidatuddannelse, cand.scient.san.",3
7493,"Odontologi, cand.odont.",3
7494,"Teologi, cand.theol.",3
7495,"Farmaci, cand.pharm.",3
7496,"Statistics, cand.scient.",3
7497,"Medicinal Chemistry, cand.scient.",3
7498,"Geology-Geoscience, cand.scient.",3
7499,"Bioinformatics, cand.scient.",3
7500,"Nanoscience, cand.scient.",3
7501,"Bioteknologi, ing.prof.bach.",3
7502,"Global ledelse og design af produktionsnetværk (GMM), ing.prof.bach.",3
7503,"Elektrisk energiteknologi, ing.prof.bach.",3
7504,"Elektrisk energiteknologi, ing.prof.bach.",3
7505,"Elektronik, ing.prof.bach.",3
7506,"Elektronik, ing.prof.bach.",3
7507,"Maskinteknik, ing.prof.bach.",3
